,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020
593,507488,513.60,944.80,760.45,450.85,459.55
594,507490,10.93,6.90,3.47,3.15,7.16
595,507498,10.16,8.19,6.03,5.21,5.07
596,507508,19.95,14.00,7.54,3.71,4.77
597,507514,126.00,180.75,157.25,110.40,33.35
598,507515,7.88,7.41,9.90,7.50,13.06
599,507522,18.00,5.00,4.40,4.25,4.38
600,507525,449.00,"1,221.00",819.00,630.00,730.00
601,507526,94.15,260.90,290.95,184.05,329.90
602,507543,NA,2.58,NA,NA,NA
603,507552,925.00,"1,324.15",169.10,48.15,56.30
604,507580,121.65,208.75,134.00,56.50,80.00
605,507598,75.45,94.85,41.00,34.00,47.95
606,507609,56.75,119.80,64.50,40.75,55.10
607,507621,214.35,397.30,294.65,500.00,406.30
608,507645,"6,955.00","16,034.65","12,222.30","7,640.00","8,775.25"
609,507663,1.38,0.95,0.76,0.61,NA
610,507685,474.00,313.40,330.25,245.95,406.75
611,507690,161.60,115.50,84.95,59.40,88.60
612,507717,732.30,731.65,467.10,411.55,799.40
613,507747,890.00,830.00,791.60,480.00,565.00
614,507753,18.85,67.00,33.90,24.05,28.60
615,507759,18.30,49.95,50.55,17.00,22.50
616,507779,97.25,159.00,132.60,66.10,131.05
617,507785,45.90,127.65,78.50,54.15,78.10
618,507789,34.05,38.15,31.55,25.75,82.30
619,507794,14.05,20.65,10.56,7.60,27.20
620,507808,10.73,15.80,14.05,6.52,6.48
621,507813,38.25,46.10,41.30,39.00,43.80
622,507815,"4,286.30","6,779.95","6,496.70","6,580.40","5,894.30"
623,507817,103.50,128.00,94.05,45.45,63.45
624,507828,19.45,27.15,11.18,5.25,7.41
625,507836,659.15,452.60,336.25,370.00,224.90
626,507852,7.30,9.85,8.00,8.00,3.07
627,507864,25.55,47.95,18.80,46.95,29.50
628,507872,18.00,21.85,17.75,13.74,14.06
629,507878,4.03,9.64,2.09,1.00,2.13
630,507880,117.10,351.10,515.00,432.15,376.50
631,507886,30.00,31.00,28.00,26.50,13.07
632,507894,16.10,15.92,9.22,12.54,10.90
633,507910,174.30,305.70,42.45,15.15,30.95
634,507912,64.25,132.95,170.60,89.00,115.00
635,507917,7.00,6.66,6.98,10.45,9.79
636,507938,6.18,5.59,NA,NA,5.60
637,507944,134.00,216.05,319.65,241.60,294.90
638,507946,13.00,21.85,28.80,27.40,23.30
639,507948,15.90,21.00,14.10,9.41,14.28
640,507952,NA,NA,NA,NA,NA
641,507960,123.00,127.30,109.00,101.95,108.00
642,507962,14.65,7.23,NA,7.22,7.00
643,507966,44.40,34.65,48.75,41.65,27.00
644,507970,39.35,40.70,26.20,12.00,19.45
645,507981,38.60,59.35,39.25,34.00,26.90
646,507987,NA,4.27,NA,4.06,NA
647,507998,87.25,112.40,91.95,40.10,43.20
648,508136,182.35,318.35,192.00,148.00,170.00
649,508306,85.00,70.25,41.55,26.50,48.60
650,508486,"2,533.85","3,160.10","2,876.90","3,645.00","5,925.10"
651,508494,117.85,136.00,78.65,47.50,50.15
652,508571,18.05,47.00,58.80,55.80,41.50
653,508664,34.00,69.00,66.40,6.41,16.50
654,508670,930.00,"1,499.45","1,502.05","1,257.80","1,412.90"
655,508807,782.00,"1,182.65",602.10,380.30,412.55
656,508814,332.75,368.85,219.15,232.05,452.25
657,508867,NA,NA,NA,NA,NA
658,508869,"1,179.60","1,205.25","1,258.70","1,441.55","2,511.45"
659,508875,75.00,188.00,135.00,77.00,58.40
660,508905,40.50,52.00,36.15,34.25,35.00
661,508906,191.95,580.50,503.60,251.05,331.65
662,508918,38.00,40.10,30.40,40.00,25.25
663,508922,38.25,35.00,12.35,9.00,14.50
664,508924,NA,NA,NA,NA,NA
665,508929,NA,NA,NA,10.93,9.02
666,508933,70.25,66.40,42.00,29.85,43.50
667,508941,469.00,608.25,420.25,327.35,510.95
668,508954,25.60,41.75,52.90,44.65,45.50
669,508956,2.49,2.71,0.90,0.74,1.21
670,508961,16.65,38.35,42.00,36.10,31.75
671,508963,NA,NA,NA,6.66,6.80
672,508969,NA,24.60,1.05,0.57,1.41
673,508980,3.72,NA,NA,NA,NA
674,508989,111.00,164.10,105.40,92.25,84.75
675,508993,4.66,4.89,NA,NA,NA
676,508996,5.53,8.40,5.21,0.79,1.97
677,509003,NA,NA,NA,NA,NA
678,509009,24.10,74.15,41.65,34.65,52.55
679,509015,8.17,7.23,12.35,8.00,6.40
680,509020,3.99,4.75,4.45,2.38,7.68
681,509026,60.30,66.15,65.00,71.00,56.05
682,509038,37.50,24.00,19.90,19.00,18.75
683,509040,6.47,6.95,10.30,15.75,10.60
684,509046,NA,NA,NA,NA,NA
685,509048,23.05,34.75,20.25,6.78,7.79
686,509051,0.18,0.19,0.19,0.19,0.37
687,509053,0.40,4.71,3.50,2.15,4.57
688,509055,184.55,652.80,430.20,241.00,394.35
689,509069,5.11,3.31,3.85,2.15,3.39
690,509073,3.23,4.00,5.25,3.00,22.40
691,509077,42.00,79.35,32.60,21.25,25.90
692,509079,53.20,127.40,93.55,61.20,127.65
693,509084,8.91,32.20,72.75,53.00,48.45
694,509099,NA,NA,NA,10.31,10.31
695,509148,22.70,23.85,7.46,2.17,3.16
696,509152,"1,390.00","1,348.75","1,097.75",824.00,935.00
697,509162,180.05,183.00,107.55,71.65,89.95
698,509196,22.00,46.90,86.80,42.65,33.95
699,509220,143.00,57.75,43.00,37.15,45.30
700,509243,"3,208.10","3,900.10","2,503.85","1,648.45","1,825.85"
701,509423,NA,NA,19.50,8.65,9.44
702,509438,"1,070.00","1,090.35","1,291.65","1,429.00","1,286.00"
703,509449,36.25,35.25,18.70,5.90,18.00
704,509470,"5,680.50",NA,"25,800.00","7,321.00","10,199.75"
705,509472,210.00,457.05,314.00,365.00,281.70
706,509480,210.55,271.00,330.65,515.50,792.00
707,509486,93.00,121.15,69.60,44.00,92.85
708,509488,72.95,709.60,756.45,303.15,318.40
709,509496,148.65,217.85,113.00,55.30,64.65
710,509525,"1,652.55","2,210.75","1,082.85",710.10,632.35
711,509546,23.15,23.40,25.00,17.05,14.85
712,509557,611.85,962.55,"1,214.90","1,206.40","2,282.85"
713,509563,8.67,5.55,2.80,3.79,6.10
714,509567,105.80,875.00,568.50,212.55,279.80
715,509597,301.30,482.10,303.00,185.85,194.00
716,509631,150.00,"2,332.35","3,719.55","1,065.80",968.40
717,509635,"1,540.95",528.35,292.90,167.55,234.60
718,509650,NA,NA,33.20,34.50,35.15
719,509675,604.30,"1,496.10","2,063.70","1,215.65","2,242.60"
720,509692,207.55,201.90,100.05,107.40,144.80
721,509709,18.55,34.55,21.55,24.65,30.95
722,509715,96.75,114.90,90.45,47.85,74.55
723,509760,24.00,16.25,10.35,7.22,5.10
724,509782,NA,NA,NA,NA,NA
725,509820,242.00,353.65,194.00,246.30,317.70
726,509835,25.30,115.00,52.25,8.20,6.65
727,509845,NA,287.70,NA,821.30,855.60
728,509870,NA,NA,NA,55.10,NA
729,509874,139.75,200.35,72.65,83.20,100.30
730,509887,421.00,430.00,NA,NA,215.25
731,509895,352.80,341.00,325.05,237.25,190.90
732,509910,NA,NA,NA,162.60,NA
733,509917,NA,NA,NA,NA,NA
734,509930,903.75,"1,291.10","1,173.95","1,152.35","1,793.15"
735,509945,190.00,157.50,167.00,94.75,219.00
736,509953,94.00,64.70,71.65,50.40,47.70
737,509966,"2,409.50","3,204.95","3,279.20","4,216.60","3,636.25"
738,510245,2.70,4.89,2.92,3.07,19.04
739,511000,53.40,6.01,3.51,4.67,0.91
740,511012,23.55,13.80,0.46,0.19,0.42
741,511018,11.57,12.74,16.20,19.50,19.50
742,511034,167.25,174.25,113.40,80.55,90.60
743,511048,NA,NA,NA,5.18,NA
744,511060,NA,NA,NA,NA,NA
745,511066,30.60,37.15,20.80,14.97,15.97
746,511072,243.70,582.85,249.40,16.80,25.75
747,511074,NA,NA,248.25,NA,253.20
748,511076,18.50,33.55,27.40,29.95,21.25
749,511096,NA,NA,NA,NA,NA
750,511108,233.90,582.25,199.90,90.85,137.10
751,511110,9.71,13.00,9.35,4.80,4.89
752,511116,3.33,2.73,0.46,0.20,0.26
753,511122,11.78,28.35,36.50,32.55,30.45
754,511131,14.00,15.30,6.50,4.73,5.34
755,511139,NA,NA,NA,NA,13.18
756,511144,45.15,49.40,9.41,7.98,6.82
757,511147,26.95,40.00,29.35,20.00,14.72
758,511149,NA,NA,NA,NA,13.72
759,511153,13.71,24.80,13.76,4.97,150.70
760,511176,16.00,16.80,16.40,15.20,17.00
761,511185,5.35,5.89,5.60,5.32,5.75
762,511187,3.39,0.76,0.70,0.72,0.60
763,511196,"1,581.40",473.45,288.55,393.05,493.25
764,511200,76.15,63.20,63.20,63.20,62.00
765,511208,14.36,31.35,7.26,3.30,5.58
766,511218,853.55,"1,480.15","1,239.90","1,171.50","1,305.90"
767,511243,945.35,"1,294.15","1,260.20",305.65,431.40
768,511254,NA,NA,NA,NA,NA
769,511260,NA,NA,NA,15.90,16.65
770,511333,48.00,95.85,56.95,50.40,84.90
771,511355,3.98,5.70,3.13,2.38,5.30
772,511359,26.90,38.90,25.00,12.75,15.75
773,511367,14.70,14.82,4.04,3.75,3.92
774,511377,4.04,8.26,6.72,2.50,5.70
775,511389,103.90,19.65,3.36,4.74,6.76
776,511391,27.45,26.25,13.70,2.42,6.30
777,511401,1.78,1.99,3.00,3.00,2.66
778,511411,290.95,313.00,200.00,89.00,66.15
779,511413,88.70,273.25,143.10,91.15,105.20
780,511431,273.20,421.00,33.35,47.65,63.50
781,511441,NA,22.80,9.90,10.86,4.71
782,511447,NA,5.01,5.87,9.00,3.04
783,511451,8.00,13.04,3.04,1.50,5.72
784,511463,84.00,31.60,23.55,14.85,13.63
785,511473,12.61,22.60,9.34,7.00,12.22
786,511493,1.17,0.94,1.43,0.87,1.69
787,511501,15.15,22.50,18.50,14.14,18.00
788,511505,434.55,515.00,194.50,146.75,102.00
789,511507,4.68,5.00,4.30,4.38,3.01
790,511509,75.85,49.90,73.00,28.70,63.55
791,511523,1.42,18.95,9.00,9.00,8.90
792,511525,0.37,0.20,0.19,0.19,0.39
793,511533,90.50,77.45,44.60,25.00,40.40
794,511535,13.50,8.85,10.65,12.35,5.50
795,511539,19.00,15.00,10.00,8.30,9.40
796,511543,5.82,9.72,9.00,5.72,4.75
797,511549,17.55,39.55,21.00,15.00,29.00
798,511551,28.30,77.35,42.00,23.00,38.10
799,511557,135.05,231.95,198.65,22.05,27.00
800,511559,22.55,72.40,31.45,28.90,28.50
801,511571,4.61,5.46,3.00,16.40,10.25
802,511577,10.32,11.88,7.32,9.12,10.00
803,511585,2.30,3.27,2.89,2.65,2.09
804,511589,12.97,45.05,19.90,10.65,16.85
805,511593,8.74,13.82,6.20,5.70,3.80
806,511597,7.40,11.70,9.00,6.33,2.80
807,511601,6.75,13.50,10.20,6.00,14.98
808,511605,46.00,168.85,67.80,44.00,86.10
809,511609,25.90,18.45,18.80,11.40,10.62
810,511611,3.89,3.20,1.97,0.70,1.66
811,511628,30.60,75.45,20.50,19.70,48.00
812,511630,5.66,15.62,5.18,2.74,2.19
813,511634,NA,NA,NA,NA,NA
814,511654,7.00,15.80,14.10,7.22,8.40
815,511658,138.30,77.40,50.00,27.65,63.90
816,511672,12.75,24.80,57.90,18.50,25.60
817,511676,269.10,462.70,261.65,156.35,127.10
818,511688,44.00,24.80,15.80,11.00,5.07
819,511692,23.45,25.00,33.00,25.40,21.50
820,511696,42.45,64.90,51.45,54.00,62.45
821,511700,2.23,1.67,1.36,1.41,1.31
822,511702,7.70,5.95,9.29,7.03,5.30
823,511706,6.20,9.01,7.25,8.17,5.65
824,511710,1.30,1.14,1.26,1.00,2.98
825,511712,15.00,13.60,10.60,15.68,13.49
826,511714,52.50,63.50,37.05,15.25,24.50
827,511716,9.84,4.51,3.59,2.05,4.93
828,511724,71.70,206.90,79.15,55.80,36.00
829,511726,56.65,73.80,32.35,16.80,21.70
830,511728,10.25,8.70,13.90,8.40,10.50
831,511730,3.11,11.47,19.60,25.75,8.96
832,511736,195.75,2.19,0.70,0.20,0.24
833,511738,9.54,7.86,12.12,12.75,12.09
834,511742,22.90,52.05,209.30,168.00,120.90
835,511754,50.00,167.65,101.00,79.00,78.00
836,511756,5.23,9.45,6.50,7.35,4.15
837,511758,43.45,35.80,22.55,25.95,16.15
838,511760,2.42,2.66,2.70,2.99,3.68
839,511764,16.61,38.70,39.00,34.60,15.48
840,511766,218.20,628.60,962.10,538.30,408.60
841,511768,23.45,60.30,43.05,17.06,24.70
842,512004,NA,NA,NA,NA,NA
843,512008,45.00,63.20,NA,63.20,65.00
844,512011,NA,NA,NA,NA,NA
845,512014,NA,NA,NA,NA,NA
846,512018,2.82,2.71,2.16,1.90,2.20
847,512020,NA,14.71,36.50,91.65,999.90
848,512022,NA,NA,NA,244.45,NA
849,512025,NA,NA,NA,NA,NA
850,512026,NA,NA,NA,NA,NA
851,512036,145.00,145.00,52.50,23.00,20.90
852,512038,NA,NA,NA,NA,NA
853,512047,2.67,1.65,1.80,0.83,0.95
854,512048,0.70,0.61,0.50,0.40,0.58
855,512060,NA,NA,NA,NA,NA
856,512062,NA,NA,NA,NA,NA
857,512063,NA,NA,NA,NA,NA
858,512064,NA,32.85,48.50,50.20,35.75
859,512065,NA,4.00,NA,NA,NA
860,512068,44.00,36.40,30.50,18.50,22.45
861,512070,646.65,761.50,757.55,584.55,482.15
862,512091,3.92,3.99,NA,NA,NA
863,512093,1.51,3.87,2.60,0.87,0.67
864,512099,17.90,NA,18.60,NA,19.30
865,512101,NA,NA,NA,NA,NA
866,512103,29.80,21.10,30.40,21.50,28.40
867,512109,19.75,14.85,12.43,12.18,11.99
868,512117,NA,NA,NA,NA,NA
869,512131,20.80,9.00,41.20,22.20,34.65
870,512153,NA,NA,NA,NA,NA
871,512157,NA,NA,NA,NA,NA
872,512161,646.55,906.95,141.55,33.50,79.35
873,512165,5.07,5.32,22.85,267.75,167.30
874,512169,31.35,8.55,5.72,6.28,7.30
875,512175,20.40,28.00,9.31,8.73,7.23
876,512179,216.15,419.75,346.45,415.40,355.45
877,512195,NA,NA,NA,NA,NA
878,512197,2.09,3.57,2.70,3.98,3.63
879,512213,NA,NA,NA,NA,NA
880,512215,49.00,50.85,50.00,44.75,27.70
881,512217,32.85,44.95,37.60,20.75,24.10
882,512221,NA,NA,NA,NA,NA
883,512229,133.50,153.05,64.75,26.50,59.20
884,512237,72.00,174.75,111.35,91.00,95.75
885,512245,NA,NA,NA,NA,NA
886,512247,3.94,2.79,3.34,2.96,2.71
887,512257,3.03,7.79,3.84,3.43,4.34
888,512261,NA,NA,NA,NA,NA
889,512267,8.79,7.50,4.45,4.40,4.99
890,512271,100.50,110.75,NA,NA,110.75
891,512277,NA,NA,NA,NA,NA
892,512279,38.45,36.50,19.00,18.05,5.05
893,512289,99.90,201.85,84.55,7.30,9.24
894,512291,10.00,9.50,NA,NA,NA
895,512296,19.40,52.20,32.30,18.55,36.75
896,512297,437.90,166.30,43.00,33.90,32.50
897,512301,9.35,5.99,1.72,2.00,1.50
898,512303,NA,NA,NA,NA,NA
899,512329,42.20,59.90,105.75,105.00,94.00
900,512337,NA,NA,NA,NA,NA
901,512341,NA,8.18,NA,NA,NA
902,512344,3.37,2.13,3.96,3.57,1.86
903,512345,NA,NA,NA,NA,17.65
904,512359,1.00,2.14,6.60,7.35,7.85
905,512367,10.98,NA,NA,NA,11.52
906,512377,NA,NA,NA,NA,NA
907,512379,2.90,2.66,1.45,0.19,0.32
908,512381,42.45,34.25,25.50,21.60,99.10
909,512393,37.80,46.60,49.00,46.00,43.00
910,512399,NA,57.35,54.75,55.80,62.15
911,512404,NA,NA,NA,NA,NA
912,512405,2.86,1.95,1.73,3.74,3.60
913,512408,NA,NA,NA,NA,NA
914,512415,NA,NA,NA,NA,NA
915,512425,221.00,220.00,323.70,207.10,149.00
916,512433,NA,NA,NA,NA,NA
917,512437,15.05,16.83,67.95,148.40,379.85
918,512441,99.75,87.25,89.10,90.00,70.70
919,512443,NA,NA,12.64,11.49,10.10
920,512445,NA,NA,NA,NA,NA
921,512453,679.85,153.30,231.50,210.35,622.25
922,512455,10.67,17.55,14.25,7.57,15.30
923,512461,NA,NA,NA,NA,NA
924,512463,3.57,2.90,1.55,1.72,2.08
925,512477,50.50,55.00,28.65,22.20,20.65
926,512479,NA,NA,79.60,84.00,82.00
927,512481,4.90,4.69,2.11,0.67,1.21
928,512485,16.30,18.00,26.15,19.35,11.45
929,512487,10.97,NA,NA,NA,12.08
930,512489,38.55,25.05,24.00,25.00,26.00
931,512493,394.00,"1,136.85",52.10,26.40,41.85
932,512499,0.49,0.49,0.49,0.49,0.49
933,512511,NA,NA,NA,NA,NA
934,512519,60.40,72.65,37.50,30.05,38.30
935,512522,NA,NA,NA,NA,NA
936,512527,546.40,742.50,480.10,275.75,366.70
937,512529,110.10,98.00,67.50,70.55,186.20
938,512531,208.75,188.45,145.70,46.95,81.00
939,512553,40.35,54.00,45.55,46.55,77.10
940,512565,8.32,9.45,7.10,4.13,3.80
941,512573,490.95,"2,533.35",385.55,584.50,518.45
942,512587,39.20,44.85,42.55,32.90,30.00
943,512589,12.04,21.20,16.65,14.15,12.48
944,512591,NA,NA,NA,1.15,1.44
945,512595,1.49,2.35,11.40,15.96,13.50
946,512597,46.50,66.15,47.55,28.00,80.00
947,512599,76.45,166.35,160.95,207.95,518.00
948,512600,23.20,15.20,9.19,9.19,8.75
949,512604,8.62,2.77,0.70,0.67,1.19
950,512608,2.00,3.94,2.07,1.08,3.36
951,512618,1.45,2.95,5.00,2.23,2.92
952,512624,1.81,6.00,1.80,1.78,1.62
953,512626,280.50,157.10,119.55,85.40,77.35
954,512634,60.05,83.90,72.00,45.10,40.50
955,513005,52.80,40.00,45.35,20.85,15.95
956,513010,562.85,989.60,855.70,399.05,637.65
957,513023,110.70,146.35,120.50,74.25,62.55
958,513039,NA,3.16,NA,NA,NA
959,513043,27.20,37.05,32.35,18.60,17.85
960,513059,13.04,17.32,8.10,3.85,6.00
961,513063,7.21,16.30,7.35,5.70,6.73
962,513097,41.65,86.90,100.20,50.65,66.05
963,513108,303.95,428.45,375.35,278.10,264.95
964,513117,3.85,3.29,1.30,0.76,1.97
965,513119,15.90,25.00,23.20,7.27,6.80
966,513121,50.95,59.25,31.75,18.60,27.60
967,513142,52.70,74.10,27.05,12.50,11.83
968,513149,176.00,141.00,135.60,108.50,135.25
969,513173,12.31,7.68,7.41,6.60,4.03
970,513179,19.10,43.05,7.44,1.86,3.80
971,513216,27.25,21.70,10.85,8.64,10.06
972,513228,41.00,68.80,36.40,25.30,24.05
973,513250,9.80,12.90,1.85,3.28,8.00
974,513252,220.40,659.25,460.00,416.80,460.00
975,513262,617.70,"1,130.75",932.55,765.10,585.45
976,513269,45.10,131.55,70.70,43.45,83.95
977,513291,NA,4.66,3.87,8.29,1.83
978,513295,2.97,2.23,1.93,1.78,1.73
979,513303,7.20,23.45,11.21,8.97,3.99
980,513305,NA,NA,NA,20.35,3.66
981,513307,10.50,36.45,23.50,31.25,25.25
982,513309,3.95,3.24,3.60,2.05,3.90
983,513335,58.75,37.35,10.81,4.72,6.53
984,513337,22.75,11.90,5.30,5.21,9.75
985,513343,NA,NA,NA,5.09,2.09
986,513349,141.35,323.35,164.95,118.30,140.45
987,513353,110.55,135.70,211.80,147.45,147.65
988,513361,3.42,3.08,1.36,0.33,0.97
989,513369,52.80,54.00,46.10,25.20,33.65
990,513375,247.30,375.80,359.15,320.40,404.90
991,513377,52.75,73.25,30.95,18.80,29.55
992,513397,33.90,29.10,28.00,22.85,7.78
993,513401,12.35,30.50,26.70,12.00,12.58
994,513403,6.81,3.34,1.25,4.06,3.30
995,513414,2.52,1.66,0.37,0.19,0.23
996,513418,2.83,0.42,0.96,0.36,0.80
997,513422,5.29,4.67,7.93,10.09,10.59
998,513430,8.00,8.50,8.79,7.75,6.80
999,513434,324.10,882.55,620.55,611.30,659.00
1000,513436,14.12,18.00,19.45,8.00,10.68
1001,513446,22.70,35.30,40.05,14.39,35.25
1002,513452,4.98,4.75,3.20,3.40,2.35
1003,513456,4.72,10.60,9.90,9.13,10.68
1004,513460,5.21,9.12,9.41,7.25,4.56
1005,513472,115.50,148.95,98.95,36.45,18.55
1006,513488,14.25,23.40,14.05,13.90,23.35
1007,513496,NA,10.00,10.00,12.29,12.80
1008,513498,37.05,33.85,10.48,12.87,14.10
1009,513502,0.34,0.31,0.33,0.25,0.52
1010,513507,10.30,12.93,9.22,9.45,19.00
1011,513509,267.75,353.60,301.75,166.90,160.00
1012,513511,21.50,59.85,50.50,22.35,35.65
1013,513513,5.04,6.32,5.75,4.25,6.06
1014,513515,6.59,25.70,5.88,0.56,2.45
1015,513517,68.00,175.00,159.00,126.70,148.95
1016,513519,51.50,106.65,72.85,45.00,59.05
1017,513528,1.71,2.99,1.78,0.80,1.90
1018,513532,61.65,91.95,83.85,42.25,58.95
1019,513536,39.90,27.00,15.30,9.24,12.04
1020,513540,54.80,27.70,31.00,25.30,22.85
1021,513548,11.16,63.60,60.35,44.25,54.35
1022,513554,146.30,81.50,76.20,92.55,108.35
1023,513558,9.00,10.45,13.50,5.55,10.58
1024,513566,12.70,12.34,5.24,2.06,9.53
1025,513579,3.80,4.40,4.16,1.68,1.39
1026,513599,59.55,100.90,52.45,39.15,66.70
1027,513605,265.65,399.75,188.55,177.85,156.95
1028,513642,11.02,21.55,13.55,6.74,12.71
1029,513683,76.45,109.60,69.65,57.15,55.40
1030,513687,12.20,42.10,7.90,0.95,2.04
1031,513691,19.60,5.79,3.74,1.32,3.78
1032,513693,158.00,148.40,110.70,44.50,41.45
1033,513699,61.00,74.40,87.00,12.55,64.00
1034,513709,89.70,137.60,101.90,58.60,80.35
1035,513713,37.70,104.00,65.30,8.16,5.58
1036,513723,31.45,49.40,54.50,28.40,26.80
1037,513729,68.55,82.00,53.55,37.20,49.85
1038,514010,12.16,6.76,2.76,1.02,1.85
1039,514028,10.70,10.00,12.07,4.73,3.95
1040,514030,103.00,92.10,89.00,79.00,85.70
1041,514034,208.35,225.10,22.55,7.43,14.05
1042,514036,599.00,687.65,539.90,275.00,539.75
1043,514043,293.90,399.60,213.85,124.05,148.20
1044,514045,75.15,119.05,43.45,28.90,36.65
1045,514060,12.50,11.88,11.29,13.71,NA
1046,514087,72.50,101.85,77.05,33.90,56.30
1047,514113,4.05,5.95,3.00,1.90,2.00
1048,514128,13.62,22.83,13.58,20.80,8.35
1049,514138,160.00,150.55,127.30,119.75,119.35
1050,514140,8.62,8.44,4.53,8.05,5.37
1051,514142,45.75,106.50,64.70,39.65,52.80
1052,514144,1.00,0.52,0.40,0.68,0.52
1053,514162,66.75,71.15,59.70,48.05,73.80
1054,514165,16.90,22.55,9.90,9.00,13.69
1055,514167,170.00,417.15,294.70,254.25,443.25
1056,514171,6.70,11.80,4.76,4.50,3.60
1057,514175,64.40,36.70,11.33,2.50,16.58
1058,514183,25.75,43.90,45.20,95.05,144.80
1059,514197,200.00,72.10,11.25,6.71,6.40
1060,514215,75.00,240.45,162.65,74.25,102.85
1061,514223,NA,NA,2.13,1.09,2.20
1062,514234,246.50,190.20,68.25,61.00,98.55
1063,514236,NA,NA,NA,NA,NA
1064,514238,15.00,17.15,20.55,19.60,21.00
1065,514240,0.78,0.83,1.00,0.95,1.21
1066,514248,NA,7.73,6.49,4.28,5.26
1067,514260,NA,NA,NA,NA,1.31
1068,514264,8.65,24.12,10.15,7.29,6.19
1069,514266,134.10,122.00,63.00,45.80,41.35
1070,514272,7.35,10.00,7.85,6.28,14.50
1071,514274,80.10,49.65,25.50,13.75,17.95
1072,514280,NA,40.00,41.60,23.60,8.88
1073,514286,14.05,31.20,16.91,6.07,13.00
1074,514300,50.45,38.90,27.55,29.60,39.70
1075,514302,30.10,52.35,42.60,37.50,37.30
1076,514312,6.20,2.93,4.09,3.00,1.95
1077,514316,28.50,153.20,240.00,210.00,235.50
1078,514318,15.90,30.55,16.73,11.18,10.44
1079,514322,84.05,170.50,96.05,61.60,35.20
1080,514326,10.15,29.55,12.50,6.42,7.30
1081,514330,7.85,7.34,6.00,4.20,1.80
1082,514332,45.00,34.20,31.60,27.00,13.65
1083,514336,14.15,4.80,5.80,7.75,7.46
1084,514354,31.90,45.30,25.00,18.70,42.95
1085,514358,1.40,14.55,16.00,14.55,11.00
1086,514360,NA,NA,NA,NA,15.07
1087,514378,6.50,4.24,4.28,3.10,2.23
1088,514386,4.70,3.90,2.32,1.51,2.35
1089,514394,61.25,79.70,130.55,30.45,44.70
1090,514400,6.89,8.60,3.74,1.78,4.21
1091,514402,10.35,10.70,10.70,11.00,10.83
1092,514412,64.60,72.50,51.15,31.00,16.35
1093,514418,36.65,173.40,471.60,290.70,435.30
1094,514428,66.30,83.50,90.00,73.00,114.50
1095,514440,2.31,14.00,14.10,11.20,11.00
1096,514442,24.35,27.70,17.60,9.50,11.25
1097,514448,91.45,69.10,72.30,163.65,417.15
1098,514450,38.80,58.60,44.80,32.45,45.80
1099,514454,9.08,10.41,7.57,10.30,6.30
1100,514460,3.10,5.42,9.34,5.15,5.67
1101,514470,57.00,66.45,29.85,17.90,32.65
1102,514482,3.09,2.94,3.15,3.14,4.38
1103,514484,8.93,6.33,7.35,7.32,8.40
1104,515008,NA,NA,NA,NA,48.00
1105,515030,178.40,370.30,254.50,199.70,285.70
1106,515037,28.50,53.55,23.90,15.85,25.15
1107,515043,44.80,67.60,57.50,50.05,65.25
1108,515055,39.30,71.55,36.20,34.00,26.90
1109,515059,13.00,20.00,15.75,8.25,10.81
1110,515085,6.04,8.78,4.19,2.26,2.85
1111,515093,60.50,71.75,46.45,30.90,46.15
1112,515127,6.91,22.50,17.25,3.18,3.09
1113,515145,105.00,151.70,82.50,35.50,34.15
1114,515147,30.45,44.15,32.90,30.15,35.30
1115,516003,139.50,175.05,94.90,49.00,49.95
1116,516007,28.95,45.80,19.50,9.25,9.94
1117,516016,98.25,205.20,144.40,111.90,88.85
1118,516020,1.60,7.43,2.66,2.50,1.28
1119,516022,175.40,281.60,156.80,113.20,119.65
1120,516030,18.85,59.80,57.50,42.05,102.15
1121,516032,9.31,8.70,6.88,6.81,5.00
1122,516062,NA,NA,36.00,12.15,8.13
1123,516064,493.25,477.40,125.40,49.65,62.05
1124,516072,239.90,388.30,160.50,134.70,195.15
1125,516078,9.40,19.22,14.00,12.79,7.60
1126,516082,222.90,440.20,418.80,206.25,227.85
1127,516086,8.98,17.85,8.01,5.00,3.38
1128,516092,11.79,11.40,11.55,5.33,10.55
1129,516096,73.25,118.55,243.95,65.25,80.30
1130,516098,7.24,2.27,5.80,5.09,3.07
1131,516106,9.88,19.35,13.78,4.05,3.47
1132,516108,124.90,151.90,95.20,72.25,91.55
1133,516110,14.50,10.50,14.45,11.55,13.59
1134,517015,599.80,"1,290.80","1,892.65",957.25,863.85
1135,517035,38.05,60.05,47.00,42.45,37.70
1136,517041,287.70,502.40,373.00,295.90,300.35
1137,517044,19.65,16.30,11.10,7.78,5.51
1138,517059,169.50,232.70,136.20,109.35,130.35
1139,517063,43.00,58.60,41.05,30.00,35.05
1140,517077,26.00,25.70,50.00,32.30,24.50
1141,517096,27.10,20.15,15.65,5.71,21.90
1142,517119,27.80,27.70,14.42,3.90,6.93
1143,517146,15.03,24.75,36.00,26.95,35.10
1144,517166,17.80,22.20,9.08,3.06,15.65
1145,517168,162.65,309.40,275.75,253.45,357.55
1146,517170,14.60,11.50,16.95,15.31,14.00
1147,517172,NA,NA,NA,NA,NA
1148,517174,"8,985.80","19,531.75","21,985.00","27,500.00","38,951.85"
1149,517201,75.00,84.90,56.00,34.35,24.10
