,Security Code,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
3217,539116,11.00,NA,NA,NA,NA,NA,NA
3218,539117,9.74,NA,8.20,8.00,NA,7.75,7.40
3219,539118,148.00,164.90,165.30,149.95,179.35,202.10,201.20
3220,539119,18.09,19.80,NA,19.80,NA,18.85,17.10
3221,539120,20.20,19.00,16.30,16.30,19.10,16.50,15.05
3222,539121,NA,NA,18.60,NA,NA,NA,19.50
3223,539122,32.15,40.35,47.75,44.95,34.90,34.40,30.60
3224,539124,33.00,33.00,NA,NA,NA,NA,NA
3225,539126,16.75,18.20,12.80,15.08,14.00,18.15,18.50
3226,539132,3.06,2.60,2.18,2.45,2.06,2.17,2.60
3227,539141,67.15,79.35,75.10,71.25,77.60,88.70,90.25
3228,539142,NA,NA,NA,NA,NA,NA,NA
3229,539143,12.70,8.39,5.46,4.99,5.44,8.24,9.43
3230,539148,469.60,428.10,432.05,433.55,443.75,489.40,461.00
3231,539149,1.76,1.32,1.19,1.14,1.09,1.05,1.26
3232,539150,133.40,169.45,156.25,171.55,170.80,176.55,192.30
3233,539151,31.00,36.60,35.80,34.20,36.20,53.05,58.55
3234,539174,11.64,12.28,9.80,7.81,9.56,10.30,11.30
3235,539175,4.50,4.40,4.40,4.40,5.53,5.79,6.00
3236,539176,24.00,22.65,23.00,30.05,36.50,34.50,34.65
3237,539177,102.00,147.00,143.75,185.00,199.00,213.30,216.70
3238,539195,17.65,23.40,20.00,18.95,23.90,24.30,31.10
3239,539196,11.40,9.66,9.94,10.50,11.61,15.00,15.69
3240,539197,5.30,4.25,4.20,2.54,1.79,1.25,1.14
3241,539198,2.38,2.44,3.37,NA,4.90,7.90,NA
3242,539199,2.11,2.12,2.12,2.22,2.27,2.30,NA
3243,539201,99.95,121.85,111.85,102.20,93.60,91.70,93.55
3244,539206,14.74,17.00,17.75,NA,20.45,22.50,23.60
3245,539216,39.10,38.90,65.70,69.25,64.45,59.50,76.55
3246,539217,5.50,5.23,4.95,2.80,2.41,2.35,NA
3247,539218,57.30,51.75,49.25,45.00,NA,39.00,41.15
3248,539219,13.35,12.08,9.06,11.87,10.51,15.34,13.50
3249,539220,26.60,27.00,26.40,26.20,27.70,27.80,27.80
3250,539221,252.95,321.40,271.70,306.15,338.80,431.95,542.30
3251,539222,32.25,38.90,42.80,39.15,38.85,34.45,34.60
3252,539223,7.25,6.27,4.95,5.55,7.30,5.96,5.56
3253,539224,45.10,NA,NA,45.10,NA,42.85,NA
3254,539225,10.29,10.40,8.52,7.60,6.96,6.97,7.17
3255,539226,101.95,101.90,104.00,99.00,94.70,84.55,76.35
3256,539227,34.15,34.00,32.00,33.95,29.35,31.85,30.65
3257,539228,54.50,57.10,54.90,47.25,41.45,38.70,36.25
3258,539229,5.70,5.58,5.65,5.70,5.12,10.02,9.46
3259,539230,NA,NA,NA,NA,NA,NA,NA
3260,539235,263.00,304.80,301.85,326.95,314.75,309.00,305.00
3261,539246,31.00,NA,31.00,31.00,31.00,NA,32.55
3262,539251,14.75,14.06,12.91,12.11,17.18,19.89,21.95
3263,539252,3.23,3.93,4.14,3.78,3.95,6.54,6.60
3264,539253,NA,NA,NA,NA,13.77,14.45,NA
3265,539254,235.40,253.70,242.30,290.30,377.15,437.70,448.90
3266,539255,74.50,114.10,110.95,NA,90.55,88.90,82.00
3267,539265,NA,NA,NA,NA,14.59,16.20,19.40
3268,539267,44.75,58.25,49.50,44.00,48.15,38.25,32.80
3269,539268,486.95,474.15,553.45,535.05,577.90,639.60,600.45
3270,539273,28.65,27.60,28.00,25.00,23.00,27.50,29.95
3271,539274,4.25,6.08,5.35,5.30,5.29,5.10,4.75
3272,539275,65.65,60.90,65.00,62.00,61.35,70.00,66.60
3273,539276,205.90,224.85,218.55,212.95,255.65,275.75,300.85
3274,539277,NA,NA,NA,NA,NA,NA,NA
3275,539278,0.82,0.86,0.91,0.91,0.94,0.90,0.90
3276,539287,16.55,20.90,20.00,21.45,22.00,29.45,30.95
3277,539288,4.80,NA,4.85,NA,NA,NA,NA
3278,539289,592.50,755.70,830.20,920.30,952.55,15.45,21.55
3279,539290,9.66,12.80,11.60,11.46,12.93,16.00,20.10
3280,539291,76.15,80.00,81.30,82.00,81.00,80.10,88.70
3281,539300,12.76,23.46,24.85,23.45,22.35,22.00,23.55
3282,539301,78.60,94.20,89.90,88.95,92.10,113.45,111.70
3283,539302,421.50,437.90,404.20,375.50,424.60,432.10,426.90
3284,539303,NA,NA,NA,NA,NA,NA,NA
3285,539304,NA,10.09,NA,10.10,10.10,10.10,10.00
3286,539309,25.40,37.55,39.50,40.25,46.90,47.80,70.80
3287,539310,24.30,22.00,22.70,23.60,26.30,29.50,30.70
3288,539312,NA,NA,NA,NA,NA,NA,NA
3289,539313,NA,NA,NA,NA,NA,NA,NA
3290,539314,26.00,34.60,48.50,52.60,NA,28.00,32.00
3291,539331,41.55,43.30,42.50,41.70,67.80,77.95,92.70
3292,539332,24.75,27.05,25.05,25.20,31.50,42.80,45.30
3293,539334,110.00,111.65,115.80,106.55,101.90,138.60,132.20
3294,539336,289.15,325.15,307.70,296.30,348.10,376.65,386.70
3295,539337,NA,NA,20.00,NA,NA,NA,NA
3296,539346,16.00,18.30,17.30,16.25,16.95,21.10,20.85
3297,539351,67.75,66.80,63.35,52.15,68.50,73.25,72.85
3298,539353,128.00,152.00,140.40,153.00,178.00,169.95,167.00
3299,539354,79.95,87.25,37.50,36.40,38.65,43.40,60.20
3300,539359,94.05,102.75,92.05,97.00,101.75,93.35,90.00
3301,539363,3.75,5.78,3.53,4.69,5.65,5.65,6.57
3302,539378,36.20,NA,36.20,NA,36.20,36.20,36.20
3303,539383,1.57,NA,1.64,1.64,1.72,0.95,0.95
3304,539384,2.70,2.70,2.72,NA,2.85,4.95,4.65
3305,539391,8.16,8.32,10.25,9.00,8.99,8.80,9.65
3306,539393,18.25,19.15,NA,NA,NA,NA,NA
3307,539398,23.90,23.70,22.55,21.45,19.40,NA,23.25
3308,539399,65.95,64.60,62.50,64.35,79.25,106.25,124.85
3309,539400,253.90,241.90,237.00,224.95,245.15,310.20,317.30
3310,539401,NA,NA,NA,89.00,85.00,NA,NA
3311,539402,19.25,17.40,17.75,19.00,18.00,20.65,23.50
3312,539403,6.10,6.10,NA,4.75,3.80,3.21,3.53
3313,539404,75.10,72.70,55.40,53.00,71.05,74.10,81.45
3314,539405,14.22,NA,NA,NA,NA,NA,NA
3315,539406,NA,NA,NA,NA,NA,NA,NA
3316,539407,56.50,57.80,56.60,56.65,53.75,51.20,48.10
3317,539408,0.39,0.37,0.66,NA,0.70,0.70,0.67
3318,539409,12.62,11.98,12.57,12.57,NA,10.98,10.45
3319,539410,8.65,7.46,6.48,6.53,6.70,4.77,5.14
3320,539428,38.30,36.00,28.75,31.50,36.90,54.40,56.25
3321,539433,20.40,NA,NA,NA,NA,19.40,18.45
3322,539434,5.80,5.98,NA,5.98,6.27,NA,NA
3323,539435,7.20,NA,NA,7.20,7.20,NA,NA
3324,539437,26.70,31.95,29.95,30.65,36.70,37.05,44.45
3325,539447,7.87,8.33,8.08,8.10,8.25,9.73,9.72
3326,539448,979.15,"1,198.35","1,249.70","1,308.65","1,514.50","1,723.15","1,701.20"
3327,539449,68.05,64.65,47.70,NA,NA,48.00,48.00
3328,539450,71.65,79.20,83.50,85.25,130.35,120.50,129.80
3329,539455,10.20,10.25,8.80,9.70,9.50,9.79,10.70
3330,539468,19.00,NA,NA,NA,NA,18.05,NA
3331,539469,60.30,61.00,60.00,78.00,43.15,49.65,43.75
3332,539470,120.00,98.75,110.00,116.00,98.15,113.30,119.25
3333,539479,15.45,26.95,32.45,32.00,28.90,35.85,33.00
3334,539480,NA,NA,NA,NA,NA,NA,NA
3335,539481,NA,NA,NA,NA,NA,NA,NA
3336,539487,NA,NA,NA,NA,NA,NA,NA
3337,539488,NA,NA,NA,NA,NA,NA,NA
3338,539492,21.00,NA,NA,NA,NA,NA,NA
3339,539493,NA,NA,NA,NA,NA,NA,NA
3340,539494,45.55,45.55,55.90,54.35,NA,55.80,54.10
3341,539495,NA,NA,13.00,NA,NA,NA,NA
3342,539506,9.75,8.80,8.56,8.54,8.05,7.15,7.15
3343,539515,348.90,329.95,351.75,382.00,300.00,312.05,332.70
3344,539516,NA,NA,NA,NA,NA,NA,NA
3345,539517,NA,NA,NA,NA,NA,NA,NA
3346,539518,103.65,101.80,124.25,132.90,144.00,148.00,181.85
3347,539519,8.94,9.35,10.85,11.15,14.00,14.00,14.30
3348,539521,NA,NA,NA,NA,NA,11.20,NA
3349,539522,20.25,27.50,30.00,31.50,NA,30.40,30.10
3350,539523,"2,662.40","2,720.80","2,779.05","2,634.25","2,840.65","2,908.70","3,091.95"
3351,539524,"1,888.85","1,775.95","1,878.65","2,294.95","2,291.00","2,307.30","2,375.70"
3352,539525,0.21,0.24,0.27,0.28,0.30,0.33,0.35
3353,539526,0.90,0.85,0.81,0.77,0.75,0.84,0.82
3354,539527,323.00,435.00,377.25,355.00,380.00,351.00,342.80
3355,539528,42.85,38.25,33.60,30.85,32.70,33.65,33.90
3356,539533,NA,NA,NA,NA,NA,NA,NA
3357,539542,"1,122.50","1,313.95","1,451.30","1,398.60","1,607.00","1,630.35","1,668.65"
3358,539543,NA,NA,NA,NA,NA,13.12,NA
3359,539544,1.60,1.43,1.56,0.96,1.04,1.55,1.77
3360,539545,10.20,13.45,13.53,10.11,11.78,13.34,12.88
3361,539546,10.29,9.70,9.50,11.50,8.49,6.48,5.78
3362,539551,289.85,323.00,358.10,342.15,383.75,448.45,470.65
3363,539552,NA,NA,NA,NA,3.57,NA,NA
3364,539559,NA,11.50,14.10,NA,14.20,13.70,NA
3365,539560,NA,NA,NA,NA,NA,NA,NA
3366,539561,23.45,45.25,32.50,32.20,30.00,47.25,51.50
3367,539562,45.35,44.00,48.50,49.50,50.60,55.35,54.85
3368,539570,7.03,11.00,8.13,8.50,8.88,13.03,17.44
3369,539574,5.69,NA,5.69,NA,NA,NA,5.97
3370,539584,NA,NA,NA,NA,NA,NA,NA
3371,539593,1.00,0.75,0.57,0.42,0.51,0.64,0.79
3372,539594,8.59,7.48,8.28,6.66,7.31,5.84,6.23
3373,539596,1.30,1.41,2.05,2.00,2.00,2.31,2.92
3374,539597,69.90,93.60,85.55,97.65,118.65,141.70,153.85
3375,539598,8.00,NA,8.00,NA,8.35,NA,NA
3376,539599,11.00,12.05,12.00,11.40,11.97,13.00,13.00
3377,539600,NA,NA,NA,NA,NA,NA,NA
3378,539607,NA,NA,NA,NA,NA,11.40,11.34
3379,539620,19.00,26.30,22.00,23.85,25.00,24.95,27.65
3380,539621,15.80,19.00,21.70,21.25,20.45,16.30,16.25
3381,539632,5.74,6.02,NA,NA,NA,NA,NA
3382,539636,30.25,36.65,34.05,32.50,46.00,45.80,47.50
3383,539637,NA,NA,NA,NA,NA,NA,NA
3384,539658,"1,848.40","2,370.05","2,195.60","2,228.10","2,526.75","2,623.25","2,753.20"
3385,539659,14.30,16.79,22.50,NA,20.10,16.05,16.75
3386,539660,660.65,727.05,598.80,447.80,457.80,508.55,544.35
3387,539661,18.30,20.20,23.45,23.25,25.10,28.95,29.70
3388,539662,80.50,80.05,NA,NA,NA,NA,84.05
3389,539669,2.00,1.99,1.81,1.75,1.41,1.42,1.26
3390,539673,23.90,15.85,18.50,13.35,15.41,8.14,8.29
3391,539678,110.35,126.00,158.00,161.05,155.45,172.40,169.00
3392,539679,6.95,7.09,7.09,10.20,10.38,9.69,9.68
3393,539680,NA,10.80,NA,10.80,NA,9.10,NA
3394,539681,NA,NA,NA,NA,NA,NA,NA
3395,539682,NA,NA,NA,NA,NA,NA,NA
3396,539683,NA,NA,NA,NA,NA,NA,NA
3397,539686,60.85,80.95,68.70,58.00,69.90,70.65,64.45
3398,539692,20.00,18.95,13.35,13.00,21.47,10.36,9.03
3399,539697,11.24,9.50,9.50,8.70,8.35,7.60,9.10
3400,539724,6.18,NA,5.91,5.90,NA,5.70,5.70
3401,539725,14.80,15.03,13.30,12.82,13.66,19.81,24.45
3402,539730,213.95,206.20,253.95,270.85,285.45,433.25,413.40
3403,539742,6.20,8.14,6.50,6.04,6.06,7.66,8.31
3404,539760,NA,NA,42.00,42.00,NA,45.00,42.90
3405,539762,NA,10.73,9.69,NA,9.95,9.94,9.96
3406,539767,NA,NA,18.50,23.25,25.50,24.85,19.20
3407,539770,4.61,3.86,3.69,4.55,4.35,4.14,4.48
3408,539773,0.70,0.68,0.55,0.35,0.48,0.61,0.70
3409,539784,NA,NA,NA,NA,NA,NA,NA
3410,539785,13.15,14.55,14.43,16.01,20.85,22.00,22.30
3411,539787,126.10,121.30,120.65,121.45,147.90,162.90,159.55
3412,539788,152.00,141.00,160.00,70.00,NA,70.00,NA
3413,539798,7.90,8.95,8.45,9.95,8.45,7.35,8.26
3414,539799,20.30,28.50,24.00,23.85,27.45,36.70,34.55
3415,539800,52.20,43.60,66.70,55.65,37.60,24.50,26.90
3416,539807,76.85,76.40,74.25,83.70,79.25,85.55,83.25
3417,539814,19.05,21.60,20.10,23.10,24.15,27.00,25.15
3418,539819,NA,3.85,NA,NA,NA,NA,NA
3419,539833,0.95,0.91,0.80,0.80,0.64,0.47,0.47
3420,539834,NA,NA,NA,NA,NA,NA,NA
3421,539835,82.15,94.05,98.45,98.95,97.20,98.20,98.15
3422,539837,106.00,109.00,106.00,147.65,208.00,241.25,256.75
3423,539839,NA,NA,NA,18.05,NA,NA,NA
3424,539841,31.30,57.95,59.80,60.95,56.65,75.50,92.20
3425,539843,21.65,25.40,NA,29.25,32.10,18.90,17.10
3426,539844,49.10,54.55,50.35,46.90,70.00,68.15,75.65
3427,539854,37.95,31.00,50.20,61.95,51.45,52.75,52.65
3428,539861,3.98,3.60,3.25,2.45,2.72,3.31,3.71
3429,539871,701.95,750.40,758.40,"1,148.10","1,099.10",913.40,959.85
3430,539872,339.80,346.55,453.05,536.45,462.25,445.80,538.85
3431,539874,235.80,248.30,211.40,211.90,283.45,275.85,301.10
3432,539875,20.50,26.00,25.05,21.60,28.00,32.80,36.10
3433,539876,244.00,271.85,292.30,299.00,305.15,380.55,399.80
3434,539883,"1,558.40","1,593.65","1,566.95","1,897.80","2,146.10","2,084.60","1,968.30"
3435,539884,15.95,11.25,9.45,24.15,23.60,14.40,11.89
3436,539889,84.70,105.25,106.35,106.05,109.60,114.45,113.45
3437,539894,28.40,6.20,4.92,4.70,4.90,5.25,5.30
3438,539895,NA,11.69,11.65,NA,11.65,NA,NA
3439,539909,NA,NA,NA,NA,NA,NA,NA
3440,539910,0.38,NA,0.43,0.39,0.38,0.38,0.38
3441,539911,NA,NA,3.64,5.68,8.33,12.73,14.58
3442,539917,5.03,4.65,4.16,3.93,5.71,5.14,5.10
3443,539921,134.65,104.35,117.45,117.00,113.45,160.00,147.00
3444,539922,13.00,13.65,NA,NA,NA,12.97,12.93
3445,539927,52.00,51.95,51.95,51.95,57.20,60.90,60.90
3446,539938,28.20,41.95,47.10,29.25,47.00,49.00,44.40
3447,539939,64.65,60.85,56.95,51.55,49.25,43.90,45.45
3448,539940,36.10,39.00,37.20,38.05,44.40,42.90,49.55
3449,539945,NA,NA,NA,NA,NA,NA,NA
3450,539946,NA,NA,NA,NA,NA,NA,NA
3451,539947,13.62,12.45,NA,10.70,8.04,8.40,8.95
3452,539956,157.70,169.75,258.95,255.25,240.00,243.65,296.50
3453,539957,975.00,952.20,830.10,815.05,"1,063.15","1,061.00","1,125.20"
3454,539963,59.85,63.70,65.25,58.30,64.40,68.80,66.75
3455,539978,360.60,364.60,412.20,409.40,501.50,546.30,526.50
3456,539979,2.40,2.77,2.71,2.85,2.82,4.10,5.13
3457,539980,NA,NA,NA,NA,NA,NA,NA
3458,539982,12.06,12.35,10.80,8.56,8.52,7.92,9.71
3459,539984,791.75,949.30,792.00,760.00,987.50,"1,447.80","1,491.95"
3460,539985,NA,5.45,5.60,9.70,11.26,8.61,NA
3461,539986,51.00,56.15,59.70,63.00,63.15,68.90,82.30
3462,539991,49.55,47.30,NA,44.95,40.65,36.75,NA
3463,539992,0.74,0.79,0.73,0.69,0.70,0.98,0.99
3464,539997,35.00,50.25,55.50,59.00,55.80,55.15,60.85
3465,540005,"2,412.10","2,451.70","2,543.00","2,917.45","3,202.40","3,658.25","4,243.90"
3466,540006,67.40,65.45,60.85,64.65,65.00,58.85,59.30
3467,540008,NA,NA,NA,NA,NA,NA,NA
3468,540023,7.13,7.05,5.55,4.84,4.40,7.84,8.24
3469,540024,9.00,8.96,8.50,10.60,8.45,7.30,6.00
3470,540025,189.90,199.20,330.35,311.90,353.85,334.80,327.60
3471,540026,2.79,3.15,5.65,6.99,7.46,4.22,4.93
3472,540027,344.00,341.45,342.50,331.50,385.55,367.75,360.00
3473,540047,279.45,370.10,335.40,326.90,355.80,392.45,431.60
3474,540048,68.00,96.55,134.50,133.50,143.50,157.70,173.90
3475,540061,41.95,44.00,54.65,74.00,89.50,117.35,90.75
3476,540062,22.00,22.00,22.00,NA,NA,22.00,24.10
3477,540063,NA,NA,NA,NA,2.77,3.44,4.78
3478,540064,110.30,162.30,90.20,71.15,82.35,78.70,75.90
3479,540065,169.60,196.00,169.85,174.25,223.70,231.10,256.05
3480,540066,NA,NA,NA,NA,NA,21.25,NA
3481,540072,2.44,2.18,2.02,1.99,1.90,2.27,NA
3482,540073,78.65,98.85,87.50,83.20,80.50,85.35,117.35
3483,540078,86.00,94.95,101.65,115.80,121.70,112.00,115.00
3484,540079,NA,NA,NA,NA,NA,16.50,NA
3485,540080,23.45,23.25,24.50,24.75,31.85,30.40,28.45
3486,540081,1.14,1.43,1.36,1.42,1.35,1.30,1.27
3487,540082,12.10,15.00,NA,NA,NA,13.60,15.50
3488,540083,1.85,2.25,1.94,1.40,1.37,2.11,2.00
3489,540084,2.70,1.98,1.71,1.33,1.27,1.28,1.66
3490,540097,NA,13.80,13.85,13.85,14.54,14.54,NA
3491,540108,26.15,29.65,22.60,24.00,34.25,42.20,38.85
3492,540115,"1,509.65","1,563.00","1,615.90","1,667.20","1,724.00","2,338.80","2,519.65"
3493,540124,171.85,219.75,223.90,229.00,255.05,272.75,349.00
3494,540125,17.00,15.50,14.85,16.51,15.00,16.10,16.00
3495,540132,NA,5.84,4.77,5.25,6.35,8.50,7.68
3496,540133,451.85,422.60,421.15,403.50,441.95,498.35,526.30
3497,540134,15.58,11.60,6.19,4.64,5.45,4.82,4.97
3498,540135,0.33,0.60,0.94,1.20,1.53,3.32,3.78
3499,540136,29.60,34.60,31.95,29.05,35.25,44.05,43.85
3500,540143,49.80,54.50,81.90,75.00,72.85,89.10,100.45
3501,540144,8.20,13.70,11.20,8.76,8.02,10.00,10.30
3502,540145,"1,864.00","2,722.40","2,925.45","3,316.15","3,129.10","1,533.15","1,494.75"
3503,540146,10.85,11.36,10.76,9.51,11.00,14.80,15.51
3504,540147,18.20,27.50,26.55,28.40,27.25,25.40,26.15
3505,540148,NA,NA,NA,NA,8.88,7.00,NA
3506,540150,27.75,36.40,36.40,37.15,37.55,32.55,30.00
3507,540151,129.25,120.00,120.00,110.00,109.50,104.00,105.00
3508,540152,6.67,NA,NA,NA,4.87,4.63,5.00
3509,540153,904.95,"1,098.55","1,150.95","1,059.05","1,154.65","1,348.70","1,415.10"
3510,540154,NA,NA,NA,NA,NA,NA,NA
3511,540159,20.00,20.00,18.95,18.05,18.95,17.05,24.80
3512,540168,17.50,18.25,20.30,20.30,20.30,NA,NA
3513,540173,208.85,286.20,338.15,353.05,378.80,364.40,366.50
3514,540174,12.69,12.22,9.32,6.43,6.40,13.46,15.42
3515,540175,14.60,31.82,28.60,17.15,14.45,14.60,13.99
3516,540180,707.55,736.10,698.80,654.70,873.25,915.45,996.60
3517,540181,NA,NA,NA,NA,NA,NA,NA
3518,540190,11.00,10.97,9.80,9.83,11.23,15.18,16.60
3519,540192,4.64,5.32,5.57,5.08,5.22,7.44,7.70
3520,540198,34.75,36.00,37.95,39.75,33.90,31.05,29.35
3521,540199,NA,16.00,16.00,14.45,14.46,NA,NA
3522,540203,"1,409.30","1,375.20","1,328.30","1,310.00","1,522.65","1,740.80","1,968.40"
3523,540204,22.50,32.75,32.65,29.80,29.00,34.00,34.00
3524,540205,20.60,NA,24.70,NA,NA,31.90,NA
3525,540210,10.07,9.59,8.62,8.71,10.61,12.00,11.19
3526,540211,13.30,13.30,NA,13.25,NA,NA,NA
3527,540212,704.20,774.25,773.60,792.30,806.95,927.00,"1,004.85"
3528,540221,NA,NA,NA,NA,NA,16.25,NA
3529,540222,933.60,"1,129.05",287.05,319.20,317.15,353.15,350.15
3530,540243,34.20,35.20,33.35,33.20,28.50,27.05,27.70
3531,540252,45.00,NA,45.00,NA,45.00,NA,NA
3532,540253,1.40,0.98,1.49,1.97,3.00,3.54,3.40
3533,540254,6.95,6.73,6.75,6.42,4.30,3.78,4.30
3534,540259,61.55,101.10,91.25,20.65,17.10,14.95,14.97
3535,540266,7.69,11.75,12.87,14.10,13.40,13.35,14.01
3536,540268,98.05,169.90,229.40,216.50,335.70,410.15,435.65
3537,540269,4.00,4.95,5.00,5.00,5.33,5.00,5.40
3538,540270,NA,NA,NA,NA,NA,NA,NA
3539,540293,49.10,43.15,46.80,60.05,49.90,46.65,52.25
3540,540310,8.40,8.05,5.90,5.40,5.15,3.40,3.55
3541,540311,5.25,7.62,7.01,7.84,8.00,11.85,11.79
3542,540318,NA,NA,NA,NA,NA,NA,NA
3543,540332,NA,NA,66.35,52.80,60.00,48.00,NA
3544,540358,12.85,17.50,14.00,14.00,16.00,NA,16.00
3545,540359,29.05,42.00,40.05,41.00,30.90,29.50,26.05
3546,540360,81.20,39.65,32.90,35.90,39.65,38.65,47.60
3547,540361,9.42,11.68,10.15,9.76,9.38,12.30,15.14
3548,540366,15.45,19.10,18.55,21.45,22.75,23.30,23.70
3549,540376,"2,063.50","2,250.05","2,198.20","2,241.30","2,286.60","2,765.65","2,979.75"
3550,540377,NA,9.50,19.50,19.50,19.50,20.50,NA
3551,540385,27.95,30.00,26.30,21.85,11.85,8.65,8.16
3552,540386,6.35,5.40,7.20,7.00,6.66,4.30,4.06
3553,540393,15.75,18.15,24.50,24.75,18.75,25.20,28.75
3554,540395,185.00,214.60,262.00,235.00,247.00,235.00,246.45
3555,540396,33.15,32.50,33.15,33.45,33.55,33.75,32.50
3556,540401,92.00,91.80,103.50,120.00,125.10,116.85,125.20
3557,540402,NA,580.00,580.00,580.00,550.00,NA,528.00
3558,540403,38.05,44.70,72.00,67.95,61.65,64.00,74.50
3559,540404,93.60,115.00,113.00,100.00,145.00,118.60,122.90
3560,540405,34.85,38.05,39.90,39.00,38.20,48.95,47.90
3561,540416,75.20,NA,NA,60.20,75.00,NA,67.00
3562,540425,336.65,367.95,342.30,316.45,329.10,349.80,350.50
3563,540455,NA,16.25,NA,NA,NA,16.25,NA
3564,540467,NA,NA,NA,NA,NA,NA,NA
3565,540468,NA,40.45,35.00,NA,NA,NA,34.00
3566,540481,3.02,3.81,7.50,11.03,15.64,19.00,18.50
3567,540492,59.10,57.00,61.80,62.40,76.90,39.10,41.10
3568,540497,50.90,79.10,68.10,62.35,68.50,65.40,69.95
3569,540515,NA,12.90,12.90,12.26,12.26,14.00,14.00
3570,540519,40.10,39.00,31.60,36.00,37.00,41.50,74.80
3571,540530,33.70,35.15,32.45,31.60,35.35,39.70,42.20
3572,540544,401.10,428.30,403.15,387.00,409.00,414.95,431.90
3573,540545,61.40,57.00,56.75,55.85,56.00,49.90,51.55
3574,540550,22.00,24.00,28.00,NA,32.10,30.00,28.85
3575,540551,NA,NA,NA,NA,NA,NA,NA
3576,540552,NA,NA,NA,NA,NA,NA,NA
3577,540570,21.70,16.15,13.55,14.44,15.97,14.01,14.93
3578,540575,88.90,90.15,84.15,83.00,89.90,99.75,105.35
3579,540586,NA,NA,NA,NA,NA,NA,NA
3580,540587,NA,NA,NA,NA,NA,NA,NA
3581,540588,NA,NA,NA,NA,NA,NA,NA
3582,540589,NA,NA,NA,NA,NA,NA,NA
3583,540590,172.05,164.00,160.75,150.90,132.65,166.25,166.40
3584,540591,NA,NA,NA,NA,NA,NA,NA
3585,540592,NA,NA,NA,NA,NA,NA,NA
3586,540593,NA,NA,NA,NA,NA,NA,NA
3587,540594,NA,NA,NA,NA,NA,NA,NA
3588,540595,57.45,60.70,72.95,89.80,102.95,137.45,134.25
3589,540596,491.65,482.10,538.40,500.10,522.15,579.90,610.50
3590,540597,NA,3.88,3.88,NA,NA,NA,NA
3591,540602,84.95,98.35,86.50,114.10,120.55,133.55,160.20
3592,540611,742.55,667.35,654.15,775.80,837.25,852.20,897.75
3593,540612,NA,NA,NA,NA,NA,NA,NA
3594,540613,36.75,38.85,45.70,NA,46.30,46.80,46.15
3595,540614,51.90,61.00,70.45,79.15,77.85,117.45,116.15
3596,540615,9.34,8.90,6.94,5.34,6.59,8.76,7.64
3597,540621,22.80,21.80,22.05,23.00,23.00,23.90,23.75
3598,540626,NA,NA,NA,NA,NA,NA,NA
3599,540627,NA,NA,NA,NA,NA,NA,NA
3600,540629,NA,NA,NA,NA,NA,NA,NA
3601,540631,NA,NA,NA,NA,NA,NA,NA
3602,540634,NA,NA,NA,NA,NA,NA,NA
3603,540635,NA,NA,NA,NA,NA,NA,NA
3604,540636,NA,NA,NA,NA,NA,NA,NA
3605,540637,NA,NA,NA,NA,NA,NA,NA
3606,540642,194.05,166.70,197.35,199.75,204.30,236.60,279.70
3607,540647,31.00,35.25,44.70,42.25,46.75,60.35,57.45
3608,540648,29.35,29.00,33.00,29.30,30.45,40.00,44.45
3609,540649,167.70,185.65,180.05,182.70,200.75,214.40,220.00
3610,540650,123.05,120.05,117.40,109.70,110.25,116.50,114.85
3611,540651,23.00,24.70,23.20,23.10,24.25,20.05,20.00
3612,540652,NA,17.90,17.60,NA,NA,NA,NA
3613,540653,2.46,2.43,2.24,2.45,2.45,3.14,3.69
3614,540654,75.15,95.90,79.05,68.30,55.50,59.60,65.60
3615,540669,NA,NA,NA,NA,NA,NA,NA
3616,540671,NA,NA,NA,NA,NA,NA,NA
3617,540672,NA,NA,NA,NA,NA,NA,NA
3618,540673,360.55,364.40,367.35,371.75,445.90,429.20,419.25
3619,540678,328.90,333.05,336.50,339.30,369.30,371.75,391.70
3620,540679,337.05,447.50,622.00,588.60,585.30,653.50,599.40
3621,540680,127.15,134.70,124.95,113.00,115.25,138.40,138.25
3622,540681,NA,4.42,3.98,NA,NA,NA,NA
3623,540682,NA,NA,NA,NA,NA,NA,NA
3624,540683,NA,NA,NA,NA,NA,NA,NA
3625,540684,NA,NA,NA,NA,NA,NA,NA
3626,540685,NA,NA,NA,NA,NA,NA,NA
3627,540686,180.85,250.00,280.00,319.00,334.00,477.35,671.55
3628,540691,54.10,61.25,62.25,64.75,88.20,85.00,90.80
3629,540692,226.90,258.70,245.00,249.80,289.95,305.80,303.75
3630,540693,43.00,46.00,48.00,59.50,67.00,41.40,34.90
3631,540694,41.45,44.50,49.75,49.60,77.55,76.00,79.00
3632,540695,NA,82.85,NA,NA,NA,NA,NA
3633,540696,85.00,90.00,85.50,82.00,76.00,53.65,39.55
3634,540697,4.35,3.08,2.55,1.38,2.21,2.14,2.09
3635,540699,"7,629.35","8,098.10","8,749.65","9,317.20","11,916.00","13,437.05","14,819.75"
3636,540700,34.65,34.05,31.00,29.35,30.10,37.30,35.25
3637,540701,196.55,176.15,156.70,151.65,144.70,138.55,140.00
3638,540702,50.50,66.85,67.45,71.55,84.95,84.40,91.15
3639,540703,13.55,11.80,11.68,15.08,13.60,8.70,11.02
3640,540704,565.20,551.10,663.65,653.60,728.85,908.65,829.95
