,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
1433,523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,Active,A,10.0,INE046A01015,Construction & Engineering,Equity,406.80,403.70,373.70,367.15,385.35,403.70,395.85
1434,523449,SHARP,SHARP INDIA LTD.,Active,X,10.0,INE207B01011,Consumer Electronics,Equity,31.45,25.50,26.00,22.00,19.45,25.70,30.25
1435,523457,LINDEINDIA,Linde India Limited,Active,A,10.0,INE473A01011,Industrial Gases,Equity,631.75,727.70,777.65,834.75,910.70,971.35,"1,001.80"
1436,523465,INDBNK,IND BANK HOUSING LTD.,Active,B,10.0,INE969D01012,Housing Finance,Equity,19.35,22.75,21.50,21.50,23.40,26.30,28.45
1437,523475,LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,Active,X,10.0,INE026D01011,Packaged Foods,Equity,13.74,16.76,17.15,15.40,15.05,19.95,18.70
1438,523483,PACIFICI,PACIFIC INDUSTRIES LTD.,Active,X,10.0,INE883C01025,Construction Materials,Equity,125.50,119.80,136.15,119.00,151.30,193.90,206.45
1439,523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,Active,X,10.0,INE889F01017,Healthcare Services,Equity,14.70,12.83,9.18,9.45,8.76,10.39,13.80
1440,523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,Active,XT,10.0,INE951C01012,Comm.Trading  & Distribution,Equity,1.47,1.66,2.30,4.48,3.67,3.60,3.56
1441,523537,APMIN,APM INDUSTRIES LTD.-$,Active,X,2.0,INE170D01025,Textiles,Equity,13.05,14.85,14.78,14.35,16.30,22.79,24.40
1442,523539,PRECWIRE,PRECISION WIRES INDIA LTD.,Active,B,5.0,INE372C01029,Other Industrial Products,Equity,99.10,125.95,129.50,128.45,151.40,158.00,162.55
1443,523550,KRYPTONQ,KRYPTON INDUSTRIES LTD.,Active,X,10.0,INE951B01014,Diversified,Equity,8.50,9.57,9.27,7.97,8.96,10.56,10.55
1444,523566,MARBU,MARTIN BURN LTD.,Active,X,10.0,INE199D01016,Realty,Equity,24.80,24.20,21.30,19.40,27.95,31.35,32.90
1445,523574,FEL,Future Enterprises Ltd,Active,B,2.0,INE623B01027,Department Stores,Equity,16.30,21.20,12.90,9.34,10.40,11.50,11.25
1446,523586,INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,Active,X,10.0,INE826B01018,Specialty Chemicals,Equity,78.50,103.25,89.50,109.85,124.10,128.40,144.00
1447,523594,KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,Active,X,10.0,INE638D01021,Plastic Products,Equity,10.10,13.31,16.00,22.00,18.85,20.00,20.00
1448,523598,SCI,SHIPPING CORPORATION OF INDIA LTD.,Active,A,10.0,INE109A01011,Shipping,Equity,53.95,58.80,52.40,51.10,56.05,88.25,85.80
1449,523606,SIKA,SIKA INTERPLANT SYSTEMS LTD.,Active,X,10.0,INE438E01016,Defence,Equity,147.40,217.10,254.55,218.30,254.35,299.25,307.70
1450,523610,ITI,ITI LTD.,Active,A,10.0,INE248A01017,Telecom Equipment,Equity,129.00,133.80,124.90,118.40,124.15,126.60,125.70
1451,523618,DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,Active,A,10.0,INE506A01018,Shipping,Equity,259.25,288.55,260.85,238.20,289.10,331.35,324.05
1452,523620,PHRMASI,PHAARMASIA LTD.,Active,XT,10.0,INE486I01016,Pharmaceuticals,Equity,20.90,38.75,27.65,32.35,23.55,36.00,34.55
1453,523628,PODDAR,Poddar Housing and Development Ltd,Active,B,10.0,INE888B01018,Realty,Equity,164.00,169.80,158.20,153.95,175.60,170.55,234.90
1454,523630,NFL,NATIONAL FERTILIZERS LTD.,Active,A,10.0,INE870D01012,Fertilizers,Equity,35.60,35.10,32.40,30.45,34.15,37.75,44.65
1455,523638,IPRINGLTD,IP RINGS LTD.-$,Active,XT,10.0,INE558A01019,Auto Parts & Equipment,Equity,42.15,48.30,41.20,39.70,63.00,67.25,67.45
1456,523642,PIIND,PI Industries Ltd,Active,A,1.0,INE603J01030,Agrochemicals,Equity,"1,760.25","1,838.25","1,966.10","2,196.55","2,204.95","2,197.40","2,330.60"
1457,523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,Active,B,5.0,INE083C01022,Specialty Chemicals,Equity,160.00,180.75,192.95,205.90,261.65,264.45,252.30
1458,523650,REDEXPR,REDEX PROTECH LTD.,Active,XT,10.0,INE823D01011,Industrial Machinery,Equity,5.82,8.00,8.10,7.90,7.55,6.89,6.46
1459,523652,KKPLASTICK,Kkalpana Plastick Limited,Active,XT,10.0,INE465K01016,Plastic Products,Equity,1.82,1.82,1.75,1.75,NA,2.04,2.14
1460,523660,WATERBASE,WATERBASE LTD.,Active,A,10.0,INE054C01015,Other Food Products,Equity,91.10,102.10,100.00,99.35,107.80,128.15,125.50
1461,523672,FLEXFO,FLEX FOODS LTD.-$,Active,X,10.0,INE954B01018,Other Agricultural Products,Equity,42.90,61.20,59.90,60.55,66.75,70.65,78.20
1462,523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,Active,X,10.0,INE798D01015,Other Apparels & Accessories,Equity,16.70,20.90,17.90,16.50,18.00,18.25,19.50
1463,523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,Active,A,2.0,INE116A01032,Other Industrial Goods,Equity,113.25,156.60,143.35,150.50,172.50,165.75,165.95
1464,523696,FORTISMLR,Fortis Malar Hospitals Limited,Active,X,10.0,INE842B01015,Healthcare Services,Equity,47.55,48.40,50.05,48.20,50.45,53.15,54.50
1465,523704,MASTEK,MASTEK LTD.,Active,A,5.0,INE759A01021,IT Software Products,Equity,572.50,678.45,863.45,862.50,962.55,"1,140.90","1,363.95"
1466,523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,Active,B,10.0,INE158B01016,Industrial Machinery,Equity,303.40,320.35,328.85,307.75,334.45,332.10,370.20
1467,523710,SAYAJIHOTL,SAYAJI HOTELS LTD.,Active,XT,10.0,INE318C01014,Hotels,Equity,164.95,162.00,158.00,161.00,160.00,237.00,269.85
1468,523712,JMGCORP,JMG CORPORATION LTD.,Active,P,2.5,INE745F01011,Plastic Products,Equity,0.92,0.88,0.88,0.89,0.95,1.10,1.10
1469,523716,ASHIANA,ASHIANA HOUSING LTD.-$,Active,B,2.0,INE365D01021,Realty,Equity,59.30,81.10,73.25,78.30,92.25,114.00,104.30
1470,523722,SVAMSOF,SVAM SOFTWARE LTD.,Active,XT,10.0,INE119B01018,IT Software Products,Equity,0.75,0.93,0.85,0.68,0.67,1.11,1.52
1471,523732,ECOBOAR,ECOBOARD INDUSTRIES LTD.,Active,XT,10.0,INE866A01016,Forest Products,Equity,3.00,2.79,2.88,4.29,3.87,6.30,5.64
1472,523736,DVL,Dhunseri Ventures Ltd-$,Active,B,10.0,INE477B01010,Fibres & Plastics,Equity,48.50,57.55,53.80,58.55,64.10,77.90,71.75
1473,523752,IOSYSTEM,IO SYSTEM LTD.,Active,X,10.0,INE502D01011,Industrial Machinery,Equity,2.92,3.30,2.99,3.02,2.03,2.04,1.97
1474,523754,MAHEPC,Mahindra EPC Irrigation Ltd,Active,B,10.0,INE215D01010,Plastic Products,Equity,159.70,165.40,149.60,140.65,147.90,156.15,165.95
1475,523756,SREINFRA,SREI INFRASTRUCTURE FINANCE LTD.,Active,B,10.0,INE872A01014,Finance (including NBFCs),Equity,6.41,7.40,6.58,6.41,6.01,6.60,8.33
1476,523782,MITSHI,Mitshi India Ltd,Active,X,10.0,INE844D01017,Comm.Trading  & Distribution,Equity,27.75,28.50,24.75,22.95,22.00,18.60,20.25
1477,523790,SHUKJEW,SHUKRA JEWELLERS LTD.,Active,P,10.0,INE344E01016,Other Apparels & Accessories,Equity,13.90,13.21,NA,NA,NA,NA,NA
1478,523792,MAZDALTD,MAZDA LTD.-$,Active,B,10.0,INE885E01034,Industrial Machinery,Equity,307.00,384.00,565.35,547.95,558.90,504.05,530.20
1479,523796,VICEROY,VICEROY HOTELS LTD.,Active,T,10.0,INE048C01017,Hotels,Equity,2.10,2.81,2.31,2.48,2.51,3.23,3.38
1480,523826,SOVERDIA,SOVEREIGN DIAMONDS LTD.,Active,X,10.0,INE959D01013,Other Apparels & Accessories,Equity,3.08,3.39,3.57,3.92,4.52,4.74,4.80
1481,523828,MENONBE,MENON BEARINGS LTD.-$,Active,T,1.0,INE071D01033,Auto Parts & Equipment,Equity,38.40,41.70,39.40,48.30,48.05,48.95,55.45
1482,523832,MUKATPIP,MUKAT PIPES LTD.-$,Active,XT,5.0,INE862C01029,Iron & Steel Products,Equity,1.04,1.00,0.75,0.81,0.78,1.59,1.80
1483,523836,GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,T,10.0,INE610B01024,Containers & Packaging,Equity,9.68,10.65,12.26,13.25,13.00,15.05,16.80
1484,523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,Active,B,2.0,INE059B01024,Construction & Engineering,Equity,30.95,31.35,31.20,29.00,31.95,41.50,39.95
1485,523840,INNOVTEC,INNOVATIVE TECH PACK LTD.,Active,X,1.0,INE965C01038,Containers & Packaging,Equity,9.55,13.45,14.61,18.25,16.65,14.55,20.07
1486,523842,SUPTANERY,Super Tannery Limited,Active,X,1.0,INE460D01038,Other Apparels & Accessories,Equity,2.62,2.99,2.76,2.84,2.89,3.67,3.23
1487,523844,CONSTRONIC,Constronics Infra Ltd,Active,XT,10.0,INE537B01011,Comm.Trading  & Distribution,Equity,4.17,4.10,4.30,4.62,4.50,5.47,5.00
1488,523850,AXTEL,AXTEL INDUSTRIES LTD.,Active,X,10.0,INE767C01012,Industrial Machinery,Equity,104.00,240.70,229.10,228.25,224.40,222.35,262.60
1489,523862,PIFL,Pacheli Industrial Finance Ltd,Active,XT,10.0,INE926B01016,Finance (including NBFCs),Equity,3.09,3.20,3.20,NA,2.89,2.17,2.07
1490,523874,PRECISION,PRECISION CONTAINEURS LTD.,Active,XT,10.0,INE191C01015,Comm.Trading  & Distribution,Equity,0.21,0.19,0.19,0.21,0.23,0.28,0.28
1491,523888,VRWODAR,V R WOODART LTD.,Active,ZP,10.0,INE317D01014,Auto Tyres & Rubber Products,Equity,NA,NA,5.99,NA,NA,5.94,NA
1492,523896,APIL,Avi Products India Ltd,Active,XT,10.0,INE316O01021,Comm.Trading  & Distribution,Equity,NA,17.20,17.45,16.00,14.45,13.10,10.80
1493,524000,MAGMA,MAGMA FINCORP LTD.,Active,A,2.0,INE511C01022,Finance (including NBFCs),Equity,25.75,37.40,32.70,37.05,46.85,40.00,42.65
1494,524013,HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,Active,B,10.0,INE806J01013,Fibres & Plastics,Equity,5.60,8.67,6.55,5.32,5.46,8.28,8.48
1495,524019,KINGFA,Kingfa Science & Technology (India) Ltd-$,Active,B,10.0,INE473D01015,Plastic Products,Equity,446.80,465.10,492.35,577.65,534.70,570.75,611.35
1496,524031,PATIDAR,Patidar Buildcon Limited,Active,X,10.0,INE637N01014,Realty,Equity,0.51,0.53,0.59,0.70,0.76,0.78,0.76
1497,524037,RAMAPHO,RAMA PHOSPHATES LTD.,Active,X,10.0,INE809A01024,Fertilizers,Equity,49.55,56.60,58.80,68.60,75.50,88.50,94.45
1498,524038,VENLONENT,VENLON ENTERPRISES LTD.,Active,X,5.0,INE204D01022,Commodity Chemicals,Equity,1.14,1.05,1.26,1.14,1.16,1.23,1.43
1499,524051,POLYPLEX,POLYPLEX CORPORATION LTD.,Active,A,10.0,INE633B01018,Commodity Chemicals,Equity,586.70,699.15,708.60,778.15,735.50,711.05,715.90
1500,524075,ALBERTDA,ALBERT DAVID LTD.-$,Active,B,10.0,INE155C01010,Pharmaceuticals,Equity,410.50,425.90,440.60,386.15,461.10,441.85,454.25
1501,524080,HARLETH,HARYANA LEATHER CHEMICALS LTD.,Active,XT,10.0,INE681F01018,Commodity Chemicals,Equity,25.00,26.60,22.55,28.40,26.25,29.10,31.05
1502,524091,ACRYSIL,ACRYSIL LTD.,Active,X,2.0,INE482D01024,Plastic Products,Equity,84.60,110.40,114.05,127.50,178.20,186.80,201.00
1503,524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Active,B,5.0,INE900B01029,Industrial Machinery,Equity,53.00,68.95,73.35,74.80,79.45,98.05,100.55
1504,524129,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B,1.0,INE250B01029,Fibres & Plastics,Equity,81.10,98.40,97.65,104.70,102.70,126.35,121.50
1505,524136,PCCOSMA,PEE CEE COSMA SOPE LTD.,Active,X,10.0,INE417E01010,Household Products,Equity,67.00,97.45,91.10,89.00,98.50,103.05,121.65
1506,524156,TCMLMTD,TCM LTD.,Active,X,10.0,INE034F01010,Commodity Chemicals,Equity,42.30,51.45,47.75,56.95,46.85,42.20,43.10
1507,524164,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,Active,A,10.0,INE485C01011,Pharmaceuticals,Equity,780.15,755.80,725.90,663.50,780.65,740.25,745.80
1508,524174,KESARPE,KESAR PETROPRODUCTS LTD.,Active,XT,1.0,INE133C01033,Commodity Chemicals,Equity,3.89,4.43,4.69,4.03,6.78,5.90,5.97
1509,524200,VINATIORGA,VINATI ORGANICS LTD.-$,Active,A,1.0,INE410B01037,Commodity Chemicals,Equity,977.85,"1,007.60","1,335.25","1,208.65","1,176.50","1,207.15","1,301.45"
1510,524202,LACTOSE,LACTOSE (INDIA) LTD.,Active,X,10.0,INE058I01013,Other Food Products,Equity,18.30,24.10,19.75,21.50,26.00,23.30,23.50
1511,524208,AARTIIND,AARTI INDUSTRIES LTD.,Active,A,5.0,INE769A01020,Specialty Chemicals,Equity,990.20,"1,048.10","1,015.40",997.95,"1,155.15","1,231.50","1,298.20"
1512,524210,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,Active,X,10.0,INE702E01015,Commodity Chemicals,Equity,NA,5.23,5.76,5.25,5.50,5.61,6.30
1513,524212,WANBURY,WANBURY LTD.,Active,Z,10.0,INE107F01022,Pharmaceuticals,Equity,29.40,37.75,33.30,35.00,37.45,46.00,56.10
1514,524218,RESONANCE,RESONANCE SPECIALTIES LTD.-$,Active,X,10.0,INE486D01017,Pharmaceuticals,Equity,48.10,57.15,44.75,57.50,91.85,148.25,138.00
1515,524226,GAEL,GUJARAT AMBUJA EXPORTS LTD.,Active,A,1.0,INE036B01030,Other Agricultural Products,Equity,166.65,185.30,216.50,114.85,120.75,118.05,134.50
1516,524230,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,Active,A,10.0,INE027A01015,Fertilizers,Equity,46.75,47.35,42.60,42.30,47.25,53.55,55.60
1517,524280,KOPRAN,KOPRAN LTD.,Active,B,10.0,INE082A01010,Pharmaceuticals,Equity,48.00,67.70,94.15,130.40,122.75,139.10,132.30
1518,524288,AIMCOPEST,AIMCO PESTICIDES LTD.,Active,X,10.0,INE008B01013,Agrochemicals,Equity,74.85,75.75,103.05,100.75,92.50,101.90,101.50
1519,524314,GUJTERC,GUJARAT TERCE LABORATORIES LTD.,Active,X,10.0,INE499G01013,Pharmaceuticals,Equity,8.08,8.16,7.71,8.70,7.10,8.75,7.64
1520,524324,SEYAIND,SEYA INDUSTRIES LTD.,Active,B,10.0,INE573R01012,Specialty Chemicals,Equity,74.60,73.70,62.40,68.25,60.40,64.35,67.70
1521,524330,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,Active,B,5.0,INE785A01026,Specialty Chemicals,Equity,86.50,95.95,93.20,95.25,99.90,118.45,120.95
1522,524332,BCLIL,BCL Industries Ltd-$,Active,X,10.0,INE412G01016,Edible Oils,Equity,40.40,48.80,57.25,56.60,73.70,83.60,103.90
1523,524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,Active,XT,10.0,INE065E01017,Commodity Chemicals,Equity,29.95,37.95,30.10,24.60,25.30,35.55,36.35
1524,524342,INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,Active,X,10.0,INE803D01013,Commodity Chemicals,Equity,307.40,346.35,346.90,327.75,365.30,473.30,497.75
1525,524348,AARTIDRUGS,AARTI DRUGS LTD.,Active,A,10.0,INE767A01016,Pharmaceuticals,Equity,"1,738.60","2,717.20",771.55,679.90,715.35,705.45,722.30
1526,524370,BODALCHEM,BODAL CHEMICALS LTD.,Active,A,2.0,INE338D01028,Specialty Chemicals,Equity,73.65,68.60,66.10,60.00,71.80,79.40,76.50
1527,524372,ORCHIDPHAR,Orchid Pharma Ltd,Active,T,10.0,INE191A01027,Pharmaceuticals,Equity,NA,NA,NA,NA,43.19,126.13,177.25
1528,524394,VIMTALABS,VIMTA LABS LTD.-$,Active,B,2.0,INE579C01029,Healthcare Services,Equity,104.55,104.75,118.35,133.85,135.10,174.10,170.40
1529,524396,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,Active,T,10.0,INE829A01014,Pharmaceuticals,Equity,26.39,33.40,53.30,100.00,216.55,172.65,162.85
1530,524400,ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,Active,X,10.0,INE806D01016,Pharmaceuticals,Equity,16.95,22.95,24.75,21.05,25.40,32.80,30.40
1531,524404,MARKSANS,MARKSANS PHARMA LTD.,Active,A,1.0,INE750C01026,Pharmaceuticals,Equity,39.65,45.65,50.30,50.90,58.90,60.65,60.55
1532,524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,Active,XT,10.0,INE113E01015,Commodity Chemicals,Equity,41.85,46.30,41.05,41.85,37.10,46.85,60.00
1533,524412,AREYDRG,AAREY DRUGS & PHARMACEUTICALS LTD.,Active,X,10.0,INE198H01019,Pharmaceuticals,Equity,17.90,36.15,30.70,25.05,24.30,30.40,29.95
1534,524414,NORRIS,NORRIS MEDICINES LTD.,Active,X,10.0,INE744C01029,Comm.Trading  & Distribution,Equity,4.90,5.00,5.00,4.75,5.25,6.20,6.25
1535,524434,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD.,Active,XT,10.0,INE810M01019,Commodity Chemicals,Equity,3.04,3.04,3.04,3.04,NA,3.18,3.03
1536,524440,CAMEXLTD,CAMEX LTD.,Active,XT,10.0,INE198C01010,Commodity Chemicals,Equity,13.95,16.34,15.95,15.50,15.15,19.45,17.80
1537,524444,KAVITIND,Kavit Industries Limited,Active,X,10.0,INE313M01014,Edible Oils,Equity,131.80,145.55,129.45,142.05,143.85,151.50,155.65
1538,524458,INDOEURO,INDO EURO INDCHEM LTD.,Active,XT,10.0,INE319N01019,Specialty Chemicals,Equity,8.79,NA,8.82,NA,8.82,10.00,9.48
1539,524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$,Active,X,1.0,INE312C01025,Pharmaceuticals,Equity,1.63,1.72,1.61,1.47,2.08,3.45,3.93
1540,524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,Active,X,10.0,INE249D01019,Commodity Chemicals,Equity,257.55,256.55,242.10,226.00,239.75,262.75,261.95
1541,524488,SVCIND,SVC INDUSTRIES Ltd,Active,XT,10.0,INE038B01010,Commodity Chemicals,Equity,0.92,0.95,0.89,0.73,0.75,1.00,1.36
1542,524494,IPCALAB,IPCA LABORATORIES LTD.,Active,A,2.0,INE571A01020,Pharmaceuticals,Equity,"1,883.85","1,877.10","2,166.85","2,313.10","2,196.85","2,191.05","2,112.80"
1543,524500,KILITCH,KILITCH DRUGS (INDIA) LTD.,Active,T,10.0,INE729D01010,Pharmaceuticals,Equity,87.10,90.15,82.00,92.00,93.80,96.00,96.90
1544,524502,RAAJMEDI,RAAJ MEDISAFE INDIA LTD.,Active,P,10.0,INE548H01015,Medical Equipment,Equity,12.89,NA,12.89,NA,12.25,10.51,9.48
1545,524506,CORALAB,CORAL LABORATORIES LTD.,Active,X,10.0,INE683E01017,Pharmaceuticals,Equity,222.05,291.00,398.35,369.65,310.95,308.90,302.30
1546,524514,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,Active,ZP,10.0,INE276N01011,Commodity Chemicals,Equity,NA,14.50,15.43,16.20,15.40,15.40,NA
1547,524516,BACPHAR,BACIL PHARMA LTD.,Active,XT,10.0,INE711D01018,Pharmaceuticals,Equity,2.66,2.57,4.97,5.80,5.60,4.72,5.26
1548,524518,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,Active,B,10.0,INE268B01013,Pharmaceuticals,Equity,90.50,83.05,89.80,86.80,94.45,138.30,127.80
1549,524520,KMCSHIL,KMC SPECIALITY HOSPITALS (INDIA) LTD.,Active,X,1.0,INE879K01018,Healthcare Services,Equity,19.95,21.10,21.70,19.30,22.15,21.30,23.60
1550,524522,LAFFANSQ,LAFFANS PETROCHEMICALS LTD.-$,Active,X,10.0,INE919B01011,Commodity Chemicals,Equity,14.28,17.35,13.70,14.51,14.00,15.07,14.50
1551,524534,BHASKAGR,BHASKAR AGROCHEMICALS LTD.,Active,XT,10.0,INE972C01018,Agrochemicals,Equity,13.80,14.20,18.74,20.50,19.90,23.55,32.10
1552,524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD.-$,Active,X,10.0,INE450E01011,Other Agricultural Products,Equity,159.80,175.75,173.65,188.15,177.80,185.65,203.00
1553,524558,NEULANDLAB,NEULAND LABORATORIES LTD.,Active,A,10.0,INE794A01010,Pharmaceuticals,Equity,784.05,894.10,"1,148.05","1,196.35","1,031.45","1,094.60","1,110.75"
1554,524564,GAYATRIBI,GAYATRI BIOORGANICS LTD.,Active,XT,10.0,INE052E01015,Commodity Chemicals,Equity,3.57,5.08,7.02,7.06,5.35,5.10,4.81
1555,524570,PODARPIGQ,PODDAR PIGMENTS LTD.-$,Active,B,10.0,INE371C01013,Specialty Chemicals,Equity,176.20,191.35,190.25,178.05,188.10,194.15,201.55
1556,524572,PHARMAID,PHARMAIDS PHARMACEUTICALS LTD.,Active,XT,10.0,INE117D01018,Pharmaceuticals,Equity,4.47,3.61,7.37,9.75,14.38,16.46,14.45
1557,524576,VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,Active,X,5.0,INE737C01023,Commodity Chemicals,Equity,13.32,23.65,16.75,16.00,15.15,24.00,24.45
1558,524580,PRIYALT,PRIYA LTD.-$,Active,X,10.0,INE686C01014,Comm.Trading  & Distribution,Equity,14.00,12.16,12.76,13.00,12.80,12.28,12.67
1559,524582,TIRUSTA,TIRUPATI STARCH & CHEMICALS LTD.,Active,XT,10.0,INE314D01011,Other Food Products,Equity,27.60,45.05,37.00,37.00,33.30,33.50,38.30
1560,524590,HEMORGANIC,Hemo Organic Limited,Active,X,10.0,INE422G01015,Comm.Trading  & Distribution,Equity,NA,NA,NA,15.36,16.20,14.50,15.73
1561,524592,JDORGOCHEM,JD ORGOCHEM LTD.,Active,X,1.0,INE263B01022,Specialty Chemicals,Equity,4.08,3.02,2.87,2.85,3.04,3.28,3.13
1562,524594,ASHOKALC,ASHOK ALCO-CHEM LTD.,Active,X,10.0,INE994D01010,Commodity Chemicals,Equity,20.00,40.35,42.00,47.10,43.30,63.80,67.60
1563,524598,AKSCHEM,AKSHARCHEM (INDIA) LTD.-$,Active,B,10.0,INE542B01011,Specialty Chemicals,Equity,239.85,235.45,225.00,203.35,212.10,253.55,285.70
1564,524604,KAMRLAB,KAMRON LABORATORIES LTD.,Active,P,10.0,INE276T01018,Pharmaceuticals,Equity,5.00,5.00,5.00,NA,5.00,NA,NA
1565,524606,BERLDRG,BERYL DRUGS LTD.,Active,X,10.0,INE415H01017,Pharmaceuticals,Equity,8.80,7.15,6.30,6.97,6.00,7.87,9.05
1566,524622,ISTRNETWK,iStreet Network Limited,Active,XT,4.0,INE532B01020,Internet & Catalogue Retail,Equity,NA,NA,NA,NA,1.90,2.18,2.53
1567,524624,GAGAN,GAGAN GASES LTD.,Active,X,10.0,INE076D01016,Integrated Oil & Gas,Equity,6.00,5.01,4.62,5.88,5.20,7.18,7.00
1568,524628,PARKERAC,PARKER AGROCHEM EXPORTS LTD.-$,Active,X,10.0,INE750B01010,Comm.Trading  & Distribution,Equity,9.75,9.35,NA,9.20,NA,7.87,7.70
1569,524632,SHUKRAPHAR,Shukra Pharmaceuticals Ltd,Active,X,10.0,INE551C01028,Pharmaceuticals,Equity,33.50,42.70,56.95,56.95,40.25,40.50,42.55
1570,524634,ALUFLUOR,ALUFLUORIDE LTD.,Active,X,10.0,INE058F01019,Commodity Chemicals,Equity,175.70,205.05,226.85,201.95,174.25,241.70,412.25
1571,524640,ARCHITORG,ARCHIT ORGANOSYS LTD.,Active,X,10.0,INE078I01011,Commodity Chemicals,Equity,10.37,9.97,13.63,17.27,22.35,21.25,22.25
1572,524642,SIKOZY,Sikozy Realtors Limited,Active,X,1.0,INE528E01022,Realty,Equity,NA,0.90,NA,NA,0.90,0.97,0.97
1573,524648,INDOAMIN,INDO AMINES LTD.-$,Active,X,10.0,INE760F01010,Commodity Chemicals,Equity,51.30,66.35,56.75,55.00,70.35,84.40,91.75
1574,524654,NATCAPSUQ,NATURAL CAPSULES LTD.,Active,X,10.0,INE936B01015,Pharmaceuticals,Equity,46.30,86.65,87.00,78.00,82.25,93.50,91.60
1575,524663,BIBCL,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPORATION LTD.-$,Active,T,10.0,INE994B01014,Pharmaceuticals,Equity,32.59,40.15,27.20,24.80,34.85,50.80,58.15
1576,524667,SOTL,SAVITA OIL TECHNOLOGIES LTD.,Active,B,10.0,INE035D01012,Refineries/ Petro-Products,Equity,633.00,702.25,675.00,693.70,691.00,731.00,715.50
1577,524669,HESTERBIO,HESTER BIOSCIENCES LTD.,Active,A,10.0,INE782E01017,Pharmaceuticals,Equity,"1,318.60","1,416.95","1,701.90","1,759.55","1,793.90","1,708.30","1,738.40"
1578,524675,KABSON,KABSONS INDUSTRIES LTD.,Active,XT,10.0,INE645C01010,Comm.Trading  & Distribution,Equity,3.96,4.29,3.43,2.71,3.10,4.25,4.81
1579,524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,Active,X,1.0,INE473E01021,Fertilizers,Equity,4.99,5.03,5.21,5.17,5.01,6.71,7.52
1580,524703,SANDUPHQ,SANDU PHARMACEUTICALS LTD.,Active,X,10.0,INE751D01014,Pharmaceuticals,Equity,17.95,21.20,23.50,30.25,33.30,42.30,37.10
1581,524709,NACLIND,NACL Industries Ltd,Active,B,1.0,INE295D01020,Agrochemicals,Equity,39.10,42.65,38.50,35.95,39.25,45.90,42.50
1582,524711,VISTAPH,VISTA PHARMACEUTICALS LTD.,Active,XT,2.0,INE427C01021,Pharmaceuticals,Equity,10.57,10.06,8.89,8.37,8.17,9.66,11.55
1583,524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD.,Active,A,1.0,INE044A01036,Pharmaceuticals,Equity,531.75,518.50,500.50,465.75,511.55,592.35,620.80
1584,524717,TITANBIO,TITAN BIOTECH LTD.,Active,X,10.0,INE150C01011,Specialty Chemicals,Equity,77.50,156.50,148.45,127.05,126.55,149.40,174.05
1585,524723,BIJHANS,BIJOY HANS LTD.,Active,XT,10.0,INE491D01017,Comm.Trading  & Distribution,Equity,NA,NA,NA,NA,NA,NA,NA
1586,524727,SDL,Span Divergent Ltd-$,Active,XT,10.0,INE004E01016,Pharmaceuticals,Equity,9.11,10.35,9.04,9.54,12.15,17.05,15.65
