,{,Symbol,Date,Open,High,Low,Close,Adj Close,Volume,Gain or Loss,404 Not Found: No data found, symbol may be delisted,404 Not Found: Timestamp data missing.
6394,,DHR,2019-12-01,146.490005,154.0,144.070007,153.479996,152.675888,569616200.0,5.137690235311419,,,
6395,,DHR,2020-01-01,153.96000700000002,169.190002,152.429993,160.869995,160.204773,51782400.0,4.814959077794079,,,
6396,,DHR,2020-02-01,162.0,166.399994,141.220001,144.580002,143.982117,50380700.0,-10.126184811530567,,,
6397,,DHR,2020-03-01,145.309998,156.139999,119.599998,138.41000400000001,137.83766200000002,111124400.0,-4.2675321030912645,,,
6398,,DHR,2020-04-01,133.360001,170.639999,127.699997,163.46000700000002,163.01097099999998,75788900.0,18.098404938995596,,,
6399,,DHR,2020-05-01,162.350006,167.080002,155.610001,166.610001,166.152298,72430600.0,1.927073207576696,,,
6400,,DHR,2020-06-01,165.740005,178.729996,164.309998,176.830002,176.344223,58945800.0,6.134086152487326,,,
6401,,DHR,2020-07-01,177.110001,204.130005,175.139999,203.800003,203.45372,53042600.0,15.251937281547956,,,
6402,,DHR,2020-08-01,205.0,209.380005,198.119995,206.470001,206.119202,34303000.0,1.3101069483301198,,,
6403,,DHR,2020-09-01,205.41000400000001,216.63000499999998,192.509995,215.330002,214.96414199999998,46943300.0,4.291180780301353,,,
6404,,DHR,2020-10-01,217.00999500000003,240.50999500000003,211.42999300000002,229.539993,229.35267599999997,48628000.0,6.5991691208919425,,,
6405,,DHR,2020-11-01,232.38000499999998,248.32000699999998,212.419998,224.63000499999998,224.446701,58968600.0,-2.139055567541133,,,
6406,,DHR,2020-12-01,226.00999500000003,228.0,219.669998,222.13999900000002,221.958725,48253200.0,-1.108492162478457,,,
6407,,DHR,2021-01-01,,,,,,,,,,
6408,,DRI,2017-01-01,73.199997,74.459999,71.019997,73.279999,66.061882,29791700.0,525.505783342594,,,
6409,,DRI,2017-02-01,73.260002,77.110001,71.43,74.68,67.84929699999999,26472600.0,1.910481740044788,,,
6410,,DRI,2017-03-01,75.43,84.129997,73.809998,83.66999799999999,76.017014,45082500.0,12.038026245313317,,,
6411,,DRI,2017-04-01,83.639999,86.440002,81.870003,85.190002,77.397987,29204400.0,1.8166655149197142,,,
6412,,DRI,2017-05-01,85.41999799999999,89.139999,85.089996,88.93,81.345528,24578400.0,4.390184190863148,,,
6413,,DRI,2017-06-01,89.0,95.220001,88.029999,90.440002,82.72674599999999,38843300.0,1.6979669402901156,,,
6414,,DRI,2017-07-01,90.690002,91.57,82.620003,83.879997,76.726212,28963600.0,-7.253433054988216,,,
6415,,DRI,2017-08-01,84.199997,85.809998,80.980003,82.089996,75.617439,36224700.0,-2.1340022222461497,,,
6416,,DRI,2017-09-01,82.449997,84.849998,76.269997,78.779999,72.568413,47686300.0,-4.03215636653216,,,
6417,,DRI,2017-10-01,78.529999,85.559998,77.93,82.269997,75.783249,34355700.0,4.430055907972276,,,
6418,,DRI,2017-11-01,82.370003,85.639999,79.18,84.32,78.90531899999999,27709900.0,2.4917990455256604,,,
6419,,DRI,2017-12-01,84.720001,98.360001,83.769997,96.019997,89.853989,38075200.0,13.875708017077812,,,
6420,,DRI,2018-01-01,96.779999,100.110001,95.339996,95.849998,89.694901,28011000.0,-0.17704541273835306,,,
6421,,DRI,2018-02-01,95.400002,98.33000200000001,90.230003,92.190002,86.82369200000001,30050400.0,-3.818462260166132,,,
6422,,DRI,2018-03-01,92.389999,96.370003,83.66999799999999,85.25,80.28765899999999,40101000.0,-7.527933452046141,,,
6423,,DRI,2018-04-01,86.010002,95.43,82.379997,92.860001,87.45468100000001,31988000.0,8.926687390029322,,,
6424,,DRI,2018-05-01,92.769997,93.68,84.370003,87.410004,82.923363,32783000.0,-5.869046889198285,,,
6425,,DRI,2018-06-01,88.290001,109.58000200000001,87.610001,107.059998,101.564751,42500100.0,22.480257522926088,,,
6426,,DRI,2018-07-01,106.849998,112.809998,104.720001,106.940002,101.450928,32923700.0,-0.11208294623729231,,,
6427,,DRI,2018-08-01,105.879997,116.620003,105.32,116.040001,110.83216100000001,20557700.0,8.50944345409681,,,
6428,,DRI,2018-09-01,116.110001,124.0,110.720001,111.190002,106.19983700000002,27612800.0,-4.179592345918712,,,
6429,,DRI,2018-10-01,111.129997,111.18,103.139999,106.550003,101.768074,30837100.0,-4.173036169205216,,,
6430,,DRI,2018-11-01,106.290001,114.459999,103.889999,110.540001,106.31498700000002,35983000.0,3.7447188058737075,,,
6431,,DRI,2018-12-01,111.089996,111.480003,95.83000200000001,99.860001,96.043182,37222400.0,-9.661660849813098,,,
6432,,DRI,2019-01-01,99.260002,110.08000200000001,97.910004,104.93,100.919403,26684800.0,5.077106898887383,,,
6433,,DRI,2019-02-01,104.940002,113.190002,104.25,112.110001,108.596107,19264900.0,6.842657962451149,,,
6434,,DRI,2019-03-01,112.730003,122.370003,106.75,121.470001,117.662727,30751700.0,8.348942927937356,,,
6435,,DRI,2019-04-01,122.129997,122.360001,113.82,117.599998,113.914024,26024700.0,-3.1859742884171025,,,
6436,,DRI,2019-05-01,117.370003,125.33000200000001,114.699997,116.32,113.38679499999999,30537800.0,-1.0884336919801703,,,
6437,,DRI,2019-06-01,116.010002,123.970001,112.5,121.730003,118.66037800000001,33624300.0,4.650965440165065,,,
6438,,DRI,2019-07-01,122.870003,126.75,120.139999,121.559998,118.49465900000001,23101900.0,-0.13965743515179516,,,
6439,,DRI,2019-08-01,121.599998,123.889999,114.639999,120.980003,118.765526,21798200.0,-0.4771265297322535,,,
6440,,DRI,2019-09-01,120.57,128.41000400000001,115.540001,118.220001,116.056046,29870800.0,-2.2813704178863343,,,
6441,,DRI,2019-10-01,118.279999,118.870003,108.57,112.269997,110.21495800000001,32086200.0,-5.032992682854057,,,
6442,,DRI,2019-11-01,112.639999,119.279999,109.75,118.440002,117.177025,20055600.0,5.495684657406736,,,
6443,,DRI,2019-12-01,118.489998,119.980003,107.300003,109.010002,107.84758000000001,32146600.0,-7.961837082711301,,,
6444,,DRI,2020-01-01,109.800003,119.589996,109.389999,116.43,115.188461,32783300.0,6.806713020700621,,,
6445,,DRI,2020-02-01,117.129997,124.010002,94.230003,97.5,97.211708,28245700.0,-16.25869621231642,,,
6446,,DRI,2020-03-01,97.75,100.400002,26.15,54.459998999999996,54.298973,116294300.0,-44.14359076923077,,,
6447,,DRI,2020-04-01,50.299999,81.18,43.110001000000004,73.790001,73.571815,89651200.0,35.4939448309575,,,
6448,,DRI,2020-05-01,70.400002,82.400002,61.209998999999996,76.860001,76.63274399999999,61343900.0,4.160455289870497,,,
6449,,DRI,2020-06-01,77.0,92.07,68.68,75.769997,75.545959,81261400.0,-1.418168079388905,,,
6450,,DRI,2020-07-01,75.339996,79.440002,69.769997,75.900002,75.67558299999999,51639900.0,0.1715784679257636,,,
6451,,DRI,2020-08-01,76.220001,90.440002,73.879997,86.66999799999999,86.41373399999999,44688100.0,14.18971767616026,,,
6452,,DRI,2020-09-01,85.93,103.059998,84.910004,100.739998,100.442131,49431100.0,16.23399137496231,,,
6453,,DRI,2020-10-01,101.800003,105.699997,89.339996,91.91999799999999,91.648209,34096500.0,-8.755211609196188,,,
6454,,DRI,2020-11-01,92.860001,125.959999,90.220001,107.980003,107.980003,44619400.0,17.47172035404092,,,
6455,,DRI,2020-12-01,109.199997,121.290001,107.68,119.120003,119.120003,36325500.0,10.316725032874837,,,
6456,,DRI,2021-01-01,,,,,,,,,,
6457,,DVA,2017-01-01,64.739998,66.599998,62.240002000000004,63.75,63.75,25118300.0,277.79642267362294,,,
6458,,DVA,2017-02-01,63.990002000000004,69.559998,63.759997999999996,69.410004,69.410004,29338600.0,8.878437647058824,,,
6459,,DVA,2017-03-01,69.769997,70.139999,65.41999799999999,67.970001,67.970001,24152900.0,-2.0746332185775476,,,
6460,,DVA,2017-04-01,68.059998,69.220001,66.83000200000001,69.010002,69.010002,16999200.0,1.530088251727411,,,
6461,,DVA,2017-05-01,69.019997,70.160004,61.48,66.260002,66.260002,40695600.0,-3.9849296048419185,,,
6462,,DVA,2017-06-01,66.230003,67.58000200000001,63.0,64.760002,64.760002,29432800.0,-2.2638091680105896,,,
6463,,DVA,2017-07-01,64.910004,66.639999,62.110001000000004,64.779999,64.779999,23226300.0,0.030878627829572323,,,
6464,,DVA,2017-08-01,65.029999,65.339996,55.59,58.560001,58.560001,36674400.0,-9.601725989529582,,,
6465,,DVA,2017-09-01,58.68,61.689999,56.139998999999996,59.389998999999996,59.389998999999996,39424800.0,1.4173462872720857,,,
6466,,DVA,2017-10-01,59.549999,63.040001000000004,53.580002,60.740002000000004,60.740002000000004,59537800.0,2.273115040800065,,,
6467,,DVA,2017-11-01,60.849998,61.59,52.509997999999996,61.060001,61.060001,44854200.0,0.5268340294094749,,,
6468,,DVA,2017-12-01,61.0,72.93,60.049999,72.25,72.25,46232600.0,18.3262345508314,,,
6469,,DVA,2018-01-01,72.269997,80.709999,71.769997,78.040001,78.040001,28847100.0,8.013842214532877,,,
6470,,DVA,2018-02-01,77.529999,78.260002,70.5,72.019997,72.019997,27920400.0,-7.713997850922631,,,
6471,,DVA,2018-03-01,71.879997,73.18,64.620003,65.940002,65.940002,38220500.0,-8.44209282596887,,,
6472,,DVA,2018-04-01,65.959999,66.269997,61.720001,62.790001000000004,62.790001000000004,31078400.0,-4.77707143533299,,,
6473,,DVA,2018-05-01,62.77,68.790001,61.970001,66.839996,66.839996,33661100.0,6.450063601687146,,,
6474,,DVA,2018-06-01,67.120003,73.5,66.139999,69.440002,69.440002,35036600.0,3.8898955050805326,,,
6475,,DVA,2018-07-01,69.279999,72.129997,68.639999,70.279999,70.279999,21185800.0,1.2096730642375222,,,
6476,,DVA,2018-08-01,69.769997,74.720001,65.540001,69.290001,69.290001,32232300.0,-1.4086482841298844,,,
6477,,DVA,2018-09-01,69.440002,72.0,66.190002,71.629997,71.629997,28193300.0,3.377104872606365,,,
6478,,DVA,2018-10-01,73.0,75.43,63.93,67.339996,67.339996,37485300.0,-5.989112354702463,,,
6479,,DVA,2018-11-01,67.75,79.110001,58.68,66.059998,66.059998,44524300.0,-1.900799043706516,,,
6480,,DVA,2018-12-01,66.739998,66.739998,48.25,51.459998999999996,51.459998999999996,34135000.0,-22.101119349110483,,,
6481,,DVA,2019-01-01,51.200001,58.0,50.630001,56.130001,56.130001,32584900.0,9.07501377914913,,,
6482,,DVA,2019-02-01,56.0,59.970001,54.810001,56.900002,56.900002,31227800.0,1.3718171856081038,,,
6483,,DVA,2019-03-01,57.259997999999996,58.18,49.48,54.290001000000004,54.290001000000004,43475400.0,-4.586996323831407,,,
6484,,DVA,2019-04-01,54.639998999999996,57.009997999999996,50.869999,55.240002000000004,55.240002000000004,29538100.0,1.749863662739664,,,
6485,,DVA,2019-05-01,55.509997999999996,57.959998999999996,43.400002,43.419998,43.419998,36960800.0,-21.397544482348145,,,
6486,,DVA,2019-06-01,43.490002000000004,56.389998999999996,43.490002000000004,56.259997999999996,56.259997999999996,37133000.0,29.5716273409317,,,
6487,,DVA,2019-07-01,56.939999,60.509997999999996,50.68,59.849998,59.849998,56751600.0,6.381088033454967,,,
6488,,DVA,2019-08-01,59.849998,61.200001,53.509997999999996,56.369999,56.369999,97751000.0,-5.814534864311941,,,
6489,,DVA,2019-09-01,56.369999,63.5,55.400002,57.07,57.07,51667300.0,1.2417970772005873,,,
6490,,DVA,2019-10-01,57.07,59.709998999999996,54.09,58.599998,58.599998,28640000.0,2.6809146661994023,,,
6491,,DVA,2019-11-01,58.889998999999996,73.5,58.779999,71.769997,71.769997,37208800.0,22.47440179093522,,,
6492,,DVA,2019-12-01,71.779999,75.300003,70.660004,75.029999,75.029999,29010400.0,4.542290840558346,,,
6493,,DVA,2020-01-01,75.260002,85.589996,74.129997,79.870003,79.870003,22823600.0,6.4507584492970516,,,
6494,,DVA,2020-02-01,80.0,90.150002,75.18,77.620003,77.620003,27877900.0,-2.8170776455335806,,,
6495,,DVA,2020-03-01,77.760002,83.790001,62.200001,76.059998,76.059998,47654300.0,-2.0097976548648213,,,
6496,,DVA,2020-04-01,73.639999,82.879997,64.510002,79.010002,79.010002,28264700.0,3.8785223212864235,,,
6497,,DVA,2020-05-01,77.889999,85.32,74.699997,80.959999,80.959999,23024900.0,2.46803816053567,,,
6498,,DVA,2020-06-01,80.860001,89.389999,75.300003,79.139999,79.139999,27424900.0,-2.248023743182103,,,
6499,,DVA,2020-07-01,79.300003,92.160004,78.650002,87.389999,87.389999,18328500.0,10.424564195407685,,,
6500,,DVA,2020-08-01,87.629997,88.75,81.209999,86.760002,86.760002,18897500.0,-0.720902857545522,,,
6501,,DVA,2020-09-01,87.099998,92.66999799999999,81.029999,85.650002,85.650002,31364200.0,-1.2793913951269842,,,
6502,,DVA,2020-10-01,86.480003,91.699997,80.849998,86.25,86.25,19189800.0,0.7005230426030805,,,
6503,,DVA,2020-11-01,87.459999,114.129997,87.150002,109.849998,109.849998,18473800.0,27.362316521739128,,,
6504,,DVA,2020-12-01,110.699997,117.650002,104.510002,117.400002,117.400002,15336000.0,6.873012414620164,,,
6505,,DVA,2021-01-01,,,,,,,,,,
6506,,DE,2017-01-01,103.68,108.470001,103.449997,107.050003,99.497757,43610900.0,141.0030702624965,,,
6507,,DE,2017-02-01,107.300003,112.18,106.620003,109.489998,101.765633,56774100.0,2.279303999645844,,,
6508,,DE,2017-03-01,110.720001,111.779999,106.93,108.860001,101.180054,45820600.0,-0.5753922837773757,,,
6509,,DE,2017-04-01,108.970001,114.129997,107.040001,111.610001,104.31381999999999,37846400.0,2.5261803920064265,,,
6510,,DE,2017-05-01,112.25,123.589996,109.790001,122.459999,114.454521,63941900.0,9.721349254355799,,,
6511,,DE,2017-06-01,125.25,128.369995,120.91999799999999,123.589996,115.510658,55668600.0,0.9227478435631893,,,
6512,,DE,2017-07-01,124.190002,129.53999299999998,123.25,128.279999,120.48661000000001,39702900.0,3.794807955168155,,,
6513,,DE,2017-08-01,128.509995,132.5,112.870003,115.93,108.886917,63038400.0,-9.62737690697986,,,
6514,,DE,2017-09-01,115.980003,125.639999,114.760002,125.589996,117.96003700000001,54420500.0,8.332611058397301,,,
6515,,DE,2017-10-01,125.699997,133.759995,125.08000200000001,132.880005,125.417351,38497000.0,5.804609628301933,,,
6516,,DE,2017-11-01,133.869995,150.75,130.770004,149.860001,141.443756,56832700.0,12.77844322778284,,,
6517,,DE,2017-12-01,150.25,159.100006,146.929993,156.509995,147.720306,34440200.0,4.437470943297265,,,
6518,,DE,2018-01-01,156.669998,171.96000700000002,156.550003,166.419998,157.670273,43813600.0,6.331865897765819,,,
6519,,DE,2018-02-01,165.990005,175.259995,148.600006,160.869995,152.41210900000002,54473000.0,-3.3349375475896856,,,
6520,,DE,2018-03-01,160.75,168.050003,147.600006,155.320007,147.1539,60900000.0,-3.44998332349049,,,
6521,,DE,2018-04-01,154.380005,154.880005,133.699997,135.330002,128.722473,59034800.0,-12.870206090062819,,,
6522,,DE,2018-05-01,134.759995,161.389999,131.259995,149.509995,142.210129,67158000.0,10.478085265970805,,,
6523,,DE,2018-06-01,150.699997,160.309998,137.320007,139.800003,132.974228,54144900.0,-6.494543725989691,,,
6524,,DE,2018-07-01,138.059998,146.28999299999998,134.369995,144.78999299999998,138.405731,61415700.0,3.569377605807331,,,
6525,,DE,2018-08-01,143.600006,148.5,132.320007,143.800003,137.459381,54188500.0,-0.6837420041866965,,,
6526,,DE,2018-09-01,143.369995,156.770004,140.990005,150.330002,143.701492,36432200.0,4.5410284170856405,,,
6527,,DE,2018-10-01,151.720001,159.300003,128.320007,135.440002,130.057175,61225800.0,-9.904875807824451,,,
6528,,DE,2018-11-01,136.21000700000002,155.320007,135.600006,154.880005,148.72460900000002,54213800.0,14.35322114067897,,,
6529,,DE,2018-12-01,161.990005,164.369995,136.130005,149.169998,143.241516,50457100.0,-3.686729607220776,,,
6530,,DE,2019-01-01,146.229996,166.190002,142.699997,164.0,158.30209399999998,47541800.0,9.941678755000055,,,
6531,,DE,2019-02-01,164.080002,167.820007,153.830002,164.03999299999998,158.340714,45969300.0,0.02438597560974469,,,
6532,,DE,2019-03-01,164.850006,167.020004,155.259995,159.83999599999999,154.286652,36027000.0,-2.560349414304106,,,
6533,,DE,2019-04-01,161.639999,169.990005,155.759995,165.630005,160.646881,30495700.0,3.6223780936531225,,,
6534,,DE,2019-05-01,165.610001,167.320007,132.679993,140.169998,135.952866,58776900.0,-15.371615185304147,,,
6535,,DE,2019-06-01,139.53999299999998,168.380005,139.53999299999998,165.71000700000002,160.724487,41581100.0,18.220738649079546,,,
6536,,DE,2019-07-01,168.300003,171.220001,159.369995,165.649994,161.404724,36624900.0,-0.03621567646184837,,,
6537,,DE,2019-08-01,165.889999,167.16000400000001,141.25,154.91000400000001,150.93997199999998,47993300.0,-6.483543850898044,,,
6538,,DE,2019-09-01,153.759995,169.029999,150.059998,168.679993,164.357071,37749900.0,8.889025010934724,,,
6539,,DE,2019-10-01,169.600006,176.389999,160.610001,174.139999,170.455612,43500800.0,3.236901960269819,,,
6540,,DE,2019-11-01,175.899994,180.479996,167.050003,168.050003,164.494461,40200100.0,-3.49718389512566,,,
6541,,DE,2019-12-01,165.300003,176.580002,162.03999299999998,173.259995,169.594238,30722600.0,3.1002629616138715,,,
6542,,DE,2020-01-01,174.240005,178.399994,157.330002,158.580002,155.89875800000002,32413800.0,-8.4728116262499,,,
6543,,DE,2020-02-01,159.440002,181.990005,152.66000400000001,156.479996,153.83424399999998,36929400.0,-1.324256509972807,,,
6544,,DE,2020-03-01,157.919998,167.869995,106.139999,138.16000400000001,135.824005,60612000.0,-11.70756164896629,,,
6545,,DE,2020-04-01,132.179993,151.649994,127.550003,145.059998,143.414047,42083500.0,4.994205124661108,,,
6546,,DE,2020-05-01,142.899994,156.33999599999999,117.849998,152.119995,150.393951,38929400.0,4.866949605224716,,,
6547,,DE,2020-06-01,149.33999599999999,170.41000400000001,147.399994,157.149994,155.36686699999998,34353700.0,3.3065995038982248,,,
6548,,DE,2020-07-01,159.649994,180.759995,155.33999599999999,176.309998,175.20288100000002,27051100.0,12.19217609387883,,,
6549,,DE,2020-08-01,177.380005,212.44999700000002,175.830002,210.059998,208.740952,38162100.0,19.1424198189827,,,
6550,,DE,2020-09-01,208.520004,226.059998,207.970001,221.63000499999998,220.238312,36103500.0,5.507953494315456,,,
6551,,DE,2020-10-01,223.5,243.399994,215.020004,225.91000400000001,225.26293900000002,27725400.0,1.9311460106676588,,,
6552,,DE,2020-11-01,228.49000499999997,265.869995,227.5,261.619995,260.87066699999997,35662200.0,15.80717558661103,,,
6553,,DE,2020-12-01,263.22000099999997,273.559998,250.539993,269.049988,268.279358,32572700.0,2.839994320770462,,,
6554,,DE,2021-01-01,,,,,,,,,,
6555,,DAL,2017-01-01,49.369999,52.0,46.57,47.240002000000004,43.645393,165064700.0,-112.94099565505655,,,
6556,,DAL,2017-02-01,47.48,51.959998999999996,46.48,49.93,46.130707,133429300.0,5.694322366878806,,,
6557,,DAL,2017-03-01,50.41,51.869999,44.470001,45.959998999999996,42.631783,215936500.0,-7.951133587021837,,,
6558,,DAL,2017-04-01,45.959998999999996,47.549999,43.810001,45.439999,42.149440999999996,173916400.0,-1.1314186495086653,,,
6559,,DAL,2017-05-01,45.59,50.950001,45.400002,49.130001,45.572224,163479400.0,8.120603171668202,,,
6560,,DAL,2017-06-01,49.32,54.529999,49.299999,53.740002000000004,50.053631,175868300.0,9.383270722913286,,,
6561,,DAL,2017-07-01,54.259997999999996,55.75,49.259997999999996,49.360001000000004,45.974075,161568200.0,-8.150355111635463,,,
6562,,DAL,2017-08-01,49.779999,51.549999,45.0,47.189999,43.952927,165127400.0,-4.396276248049516,,,
6563,,DAL,2017-09-01,47.419998,49.279999,44.59,48.220001,45.202339,164672300.0,2.1826701034683285,,,
6564,,DAL,2017-10-01,48.349998,54.060001,47.900002,50.029999,46.899066999999995,161469100.0,3.753624974001956,,,
6565,,DAL,2017-11-01,50.189999,53.5,48.330002,52.919998,49.608204,120895100.0,5.776532196212923,,,
6566,,DAL,2017-12-01,52.549999,56.84,51.759997999999996,56.0,52.822052,137221700.0,5.820109819354114,,,
6567,,DAL,2018-01-01,56.290001000000004,60.790001000000004,53.880001,56.77,53.54834399999999,217524400.0,1.3750000000000056,,,
6568,,DAL,2018-02-01,56.509997999999996,57.18,48.52,53.900002,50.841217,156682300.0,-5.055483530033472,,,
6569,,DAL,2018-03-01,53.869999,57.310001,51.810001,54.810001,51.99791,136801500.0,1.6883097703781145,,,
6570,,DAL,2018-04-01,54.59,56.02,50.950001,52.220001,49.540797999999995,166861300.0,-4.725414984028182,,,
6571,,DAL,2018-05-01,52.27,56.119999,51.09,54.049999,51.276913,138665600.0,3.504400545683628,,,
6572,,DAL,2018-06-01,54.419998,55.84,49.049999,49.540001000000004,47.277640999999996,133617700.0,-8.344122263536018,,,
6573,,DAL,2018-07-01,49.25,55.049999,48.52,54.419998,51.934776,150839400.0,9.85061950240977,,,
6574,,DAL,2018-08-01,54.790001000000004,58.869999,52.939999,58.48,56.189915,96064700.0,7.460496415306736,,,
6575,,DAL,2018-09-01,58.5,60.23,55.689999,57.830002,55.565371999999996,100806000.0,-1.1114876880984894,,,
6576,,DAL,2018-10-01,57.990002000000004,58.139998999999996,49.68,54.73,52.586765,186771600.0,-5.360542785386733,,,
6577,,DAL,2018-11-01,54.93,61.32,54.75,60.709998999999996,58.332584,131488300.0,10.926363968572995,,,
6578,,DAL,2018-12-01,61.0,61.07,47.900002,49.900002,48.247189,145415900.0,-17.80595812561288,,,
6579,,DAL,2019-01-01,49.25,50.450001,45.080002,49.43,47.792747,199934200.0,-0.9418877378000925,,,
6580,,DAL,2019-02-01,49.630001,52.220001,49.540001000000004,49.580002,47.937782,128870700.0,0.3034634837143448,,,
6581,,DAL,2019-03-01,49.369999,52.080002,48.220001,51.650002,50.288242,166809100.0,4.1750704245635175,,,
6582,,DAL,2019-04-01,51.82,58.990002000000004,51.52,58.290001000000004,56.75317,148507900.0,12.85575748864444,,,
6583,,DAL,2019-05-01,58.200001,58.509997999999996,51.310001,51.5,50.142193,87101100.0,-11.64865480101811,,,
6584,,DAL,2019-06-01,51.48,57.419998,51.41,56.75,55.587547,100204800.0,10.194174757281553,,,
6585,,DAL,2019-07-01,57.299999,63.439999,57.25,61.040001000000004,59.789673,145656200.0,7.559473127753311,,,
6586,,DAL,2019-08-01,61.310001,61.77,55.57,57.860001000000004,57.039162,112141700.0,-5.209698472973484,,,
6587,,DAL,2019-09-01,57.439999,60.580002,56.650002,57.599998,56.782844999999995,106340200.0,-0.449365702568869,,,
6588,,DAL,2019-10-01,58.049999,58.68,51.07,53.790001000000004,53.026901,182310000.0,-6.614578354672853,,,
6589,,DAL,2019-11-01,55.549999,58.43,55.119999,57.310001,56.916679,105598500.0,6.5439671585059,,,
6590,,DAL,2019-12-01,57.25,59.919998,54.540001000000004,58.48,58.078648,100565600.0,2.0415267485338155,,,
6591,,DAL,2020-01-01,58.93,62.48,55.43,55.740002000000004,55.357456000000006,173131800.0,-4.685359097127211,,,
6592,,DAL,2020-02-01,56.200001,60.029999,45.029999,46.130001,45.813408,165233200.0,-17.24076184999061,,,
6593,,DAL,2020-03-01,46.220001,49.970001,19.1,28.530001000000002,28.530001000000002,823679400.0,-38.15304491322252,,,
6594,,DAL,2020-04-01,26.59,27.6,20.76,25.91,25.91,1351937000.0,-9.183318991120967,,,
6595,,DAL,2020-05-01,24.950001,27.85,17.51,25.209999,25.209999,1172583600.0,-2.7016634504052504,,,
6596,,DAL,2020-06-01,25.33,37.240002000000004,25.08,28.049999,28.049999,1332811600.0,11.265371331430833,,,
6597,,DAL,2020-07-01,29.02,29.85,24.43,24.969998999999998,24.969998999999998,571142200.0,-10.980392548320598,,,
6598,,DAL,2020-08-01,24.85,32.209998999999996,24.379998999999998,30.85,30.85,465711400.0,23.54826285735936,,,
6599,,DAL,2020-09-01,30.02,35.07,27.92,30.58,30.58,464801100.0,-0.8752025931928787,,,
6600,,DAL,2020-10-01,30.99,34.040001000000004,28.74,30.639999,30.639999,365087800.0,0.1962034009156352,,,
6601,,DAL,2020-11-01,30.620001000000002,42.189999,29.67,40.25,40.25,386232400.0,31.36423405235751,,,
6602,,DAL,2020-12-01,40.790001000000004,43.759997999999996,38.84,40.209998999999996,40.209998999999996,276250300.0,-0.09938136645963659,,,
6603,,DAL,2021-01-01,,,,,,,,,,
6604,,XRAY,2017-01-01,58.02,59.360001000000004,55.0,56.700001,54.919041,38049600.0,386.9732687172147,,,
6605,,XRAY,2017-02-01,56.700001,63.900002,56.209998999999996,63.52,61.524815000000004,34453900.0,12.028216719079076,,,
6606,,XRAY,2017-03-01,63.779999,64.800003,61.849998,62.439999,60.47874100000001,29653000.0,-1.700253463476075,,,
6607,,XRAY,2017-04-01,62.470001,63.849998,61.529999,63.240002000000004,61.339375,21284000.0,1.2812348059134397,,,
6608,,XRAY,2017-05-01,63.450001,65.68,61.02,63.52,61.610958,30139000.0,0.44275457170288995,,,
6609,,XRAY,2017-06-01,63.740002000000004,65.5,62.349998,64.839996,62.891277,23523600.0,2.078079345088155,,,
6610,,XRAY,2017-07-01,65.139999,65.440002,61.869999,62.029999,60.248028000000005,26910500.0,-4.333740242673677,,,
6611,,XRAY,2017-08-01,62.110001000000004,62.389998999999996,52.540001000000004,56.57,54.944881,49993300.0,-8.802191017285034,,,
6612,,XRAY,2017-09-01,56.669998,60.630001,55.889998999999996,59.810001,58.09180500000001,32946100.0,5.727419126745624,,,
6613,,XRAY,2017-10-01,58.0,62.23,54.91,61.07,59.490475,52082200.0,2.1066694180459895,,,
6614,,XRAY,2017-11-01,61.369999,68.980003,60.790001000000004,67.010002,65.276848,42410200.0,9.72654658588505,,,
6615,,XRAY,2017-12-01,67.0,67.349998,64.650002,65.83000200000001,64.12737299999999,25705800.0,-1.7609311517405901,,,
6616,,XRAY,2018-01-01,66.0,68.470001,59.599998,60.810001,59.316261,57728600.0,-7.625703854604178,,,
6617,,XRAY,2018-02-01,60.549999,60.939999,54.279999,56.060001,54.68294100000001,42865800.0,-7.811215132195113,,,
6618,,XRAY,2018-03-01,55.490002000000004,58.599998,49.599998,50.310001,49.074177,46976400.0,-10.256867458850028,,,
6619,,XRAY,2018-04-01,50.099998,51.130001,48.25,50.34,49.189957,45344900.0,0.059628303326815006,,,
6620,,XRAY,2018-05-01,50.23,50.990002000000004,43.700001,43.810001,42.809146999999996,64135500.0,-12.971789829161706,,,
6621,,XRAY,2018-06-01,43.939999,45.619999,41.639998999999996,43.77,42.770058,57541600.0,-0.0913056358980604,,,
6622,,XRAY,2018-07-01,43.66,48.310001,42.91,48.110001000000004,47.105206,42754900.0,9.9154694996573,,,
6623,,XRAY,2018-08-01,47.540001000000004,48.950001,37.700001,39.919998,39.086258,86553600.0,-17.02349372223044,,,
6624,,XRAY,2018-09-01,39.82,39.919998,37.18,37.740002000000004,36.951786,58153700.0,-5.460912097240074,,,
6625,,XRAY,2018-10-01,38.07,38.209998999999996,33.93,34.630001,33.985382,61446200.0,-8.240595747716187,,,
6626,,XRAY,2018-11-01,34.66,38.27,34.48,37.779999,37.076744,69696600.0,9.096153361358542,,,
6627,,XRAY,2018-12-01,37.950001,38.900002,34.93,37.209998999999996,36.517361,51648400.0,-1.5087348202417907,,,
6628,,XRAY,2019-01-01,36.959998999999996,41.970001,36.630001,41.950001,41.266769000000004,41863400.0,12.738516870156339,,,
6629,,XRAY,2019-02-01,42.150002,44.16,40.860001000000004,41.759997999999996,41.079861,37258000.0,-0.45292728360126705,,,
6630,,XRAY,2019-03-01,46.990002000000004,50.240002000000004,45.869999,49.59,48.782337,41030800.0,18.750005687260828,,,
